Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,
"АТ ""Ощадбанк""",поточний рахунок,290099300144523,0,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2018-06-30,2,2018,
"АТ ""Ощадбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26002301144523,"12105,04",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2018-06-30,2,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600815298,2876,Опозиційний блок,Чернівецька обласна організація,39952906,Чернівецька область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051415812,"3642,96",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26006051417141,11663,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2018-06-30,2,2018,
"АТ ""Місто банк""",поточний рахунок,26008001030506,"29546,14",Опозиційний блок,Центральний офіс,37120464,Україна,2018-09-30,3,2018,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26007011076294,0,Опозиційний блок,Центральний офіс,37120464,Україна,2018-09-30,3,2018,
"АТ ""Місто банк""",поточний рахунок,26042001030506,0,Опозиційний блок,Центральний офіс,37120464,Україна,2018-09-30,3,2018,
"АТ ""Місто банк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26007002030506,"7584488,14",Опозиційний блок,Центральний офіс,37120464,Україна,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26001300992077,0,Опозиційний блок,Бахмутська міська організація,39904680,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26008300990180,"3505,96",Опозиційний блок,Бахмутська районна організація,39907559,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26009300831787,"1391,74",Опозиційний блок,Великоновосілківська районна організація,39947435,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26000300833751,"7576,48",Опозиційний блок,Волноваська районна організація,39945202,Донецька область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600614183,0,Опозиційний блок,Володарська районна організація,39913123,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004051823384,0,Опозиційний блок,Вугледарська міська організація,39959058,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26001300840022,"3772,24",Опозиційний блок,Добропільська міська організація,39906749,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26009300842743,"685,83",Опозиційний блок,Добропільська районна організація,39921658,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053607917,0,Опозиційний блок,Дружківська міська організація,39901343,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053607086,"45,42",Опозиційний блок,Костянтинівська районна організація,39897510,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053604382,"138,6",Опозиційний блок,Краматорська міська організація,39898949,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26007300828305,"18,98",Опозиційний блок,Краснолиманська міська організація,39912690,Донецька область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600449778,0,Опозиційний блок,Мангушська районна організація,39929882,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26001300831495,"3242,05",Опозиційний блок,Мар’їнська районна організація,39904009,Донецька область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600214189,"280,82",Опозиційний блок,Маріупольська міська організація,39905107,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006051828075,"4155,45",Опозиційний блок,Мирноградська міська організація,39951441,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009051827534,0,Опозиційний блок,Новогродівська міська організація,39904281,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26055051820165,0,Опозиційний блок,Новогродівська міська організація,39904281,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053607531,0,Опозиційний блок,Олександрівська районна організація,39908600,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26057053609232,0,Опозиційний блок,Олександрівська районна організація,39908600,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26005300845391,"747,91",Опозиційний блок,Покровська міська організація,39949060,Донецька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26000300844988,"1675,08",Опозиційний блок,Покровська районна організація,39926169,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000051830810,0,Опозиційний блок,Селидовська міська організація,39910295,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053609629,0,Опозиційний блок,Слов’янська міська організація,39902834,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053606382,0,Опозиційний блок,Слов’янська районна організація,39923236,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26054053605552,0,Опозиційний блок,Слов’янська районна організація,39923236,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053226136,1394,Опозиційний блок,Первомайська міська організація,39874273,Миколаївська область,2018-09-30,3,2018,поточний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053214391,0,Опозиційний блок,Первомайська міська організація,39874273,Миколаївська область,2018-09-30,3,2018,поточний депозитний
"ПАТ КБ ""Приватбанк""",поточний рахунок,26049053205624,0,Опозиційний блок,Первомайська міська організація,39874273,Миколаївська область,2018-09-30,3,2018,страховий
"ПАТ КБ ""Приватбанк""",поточний рахунок,26059053208246,0,Опозиційний блок,Первомайська міська організація,39874273,Миколаївська область,2018-09-30,3,2018,картковий
"ПАТ КБ ""Приватбанк""",поточний рахунок,2683000996801,0,Опозиційний блок,Первомайська міська організація,39874273,Миколаївська область,2018-09-30,3,2018,єдиний податковий рах.
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003053219452,0,Опозиційний блок,Новобузька районна організація,39843072,Миколаївська область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26003300956959,0,Опозиційний блок,Кременчуцька міська організація,39966510,Полтавська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26005084635547,0,Опозиційний блок,Кременчуцька міська організація,39966510,Полтавська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055333424,0,Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600815360,0,Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26000055333424,"22135,5",Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2018-09-30,3,2018,
"АБ ""Укргазбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26003924442107,"76,12",Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600813320,"6343,47",Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2600043190,"1313,77",Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053610066,"3947,36",Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008053619066,"1717,31",Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055807991,"1511,73",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26000055812263,"2519,8",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2018-09-30,3,2018,
"ПАТ ""Комінвестбанк""",поточний рахунок,26003016000800,"3,55",Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2018-09-30,3,2018,
"ПАТ ""Комінвестбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26003016000800,"12256,65",Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600612837,"77508,01",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2600143377,0,Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600115305,0,Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2018-09-30,3,2018,
"ПуАТ ""КБ ""Акордбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26007066129001,"328,13",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2018-09-30,3,2018,
"АБ ""Кліринговий дім""",поточний рахунок,26005110263,0,Опозиційний блок,Київська міська організація,37311846,Київ,2018-09-30,3,2018,
"АБ ""Кліринговий дім""",поточний рахунок,26042010263,0,Опозиційний блок,Київська міська організація,37311846,Київ,2018-09-30,3,2018,
"АБ ""Кліринговий дім""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008010263,0,Опозиційний блок,Київська міська організація,37311846,Київ,2018-09-30,3,2018,
"АТ ""Місто банк""",поточний рахунок,26006001030575,"13968,52",Опозиційний блок,Київська обласна організація,39756467,Київська область,2018-09-30,3,2018,
"АТ ""Місто банк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26005002030575,53,Опозиційний блок,Київська обласна організація,39756467,Київська область,2018-09-30,3,2018,
"АБ ""Південний""",поточний рахунок,26000010007869,"1273,18",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26002052900896,0,Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26008301680625,"8893,16",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009300680625,"7723,44",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008053705605,0,Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008053705605,0,Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2600313370,"1209,59",Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2018-09-30,3,2018,
"ПАТ ""Банк Восток""",поточний рахунок,26007010349074,"619,01",Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2018-09-30,3,2018,
"ПАТ ""Банк Восток""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008020349074,"5370,44",Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007054626513,"785,64",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26001054642429,3,Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2018-09-30,3,2018,
"АБ ""Укргазбанк""",поточний рахунок,26009299493,"75,51",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2018-09-30,3,2018,
"АБ ""Укргазбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009924434216,30,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26001300953074,"322,82",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26001300953074,"116,32",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26000055121834,100,Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,2018-09-30,3,2018,
"ПАТ ""Мегабанк""",поточний рахунок,2600813221,"118626,49",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2018-09-30,3,2018,
"ПАТ ""Мегабанк""",поточний рахунок,2604213221,0,Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2018-09-30,3,2018,
"ПАТ ""Мегабанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26002113221,"304,74",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600915358,"210,31",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2600843677,"217,5",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008052302553,0,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009052304624,"99,43",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,26002301144523,0,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",поточний рахунок,290099300144523,0,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2018-09-30,3,2018,
"АТ ""Ощадбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26002301144523,"12313,74",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2018-09-30,3,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600815298,2756,Опозиційний блок,Чернівецька обласна організація,39952906,Чернівецька область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051415812,"4833,14",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2018-09-30,3,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26006051417141,11663,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2018-09-30,3,2018,
"АТ ""Місто банк""",поточний рахунок,26008001030506,0,Опозиційний блок,Центральний офіс,37120464,Україна,2018-12-31,4,2018,
"АТ ""Місто банк""",поточний рахунок,26042001030506,0,Опозиційний блок,Центральний офіс,37120464,Україна,2018-12-31,4,2018,
"АТ ""Місто банк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26007002030506,0,Опозиційний блок,Центральний офіс,37120464,Україна,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600815360,0,Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26000055333424,0,Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2018-12-31,4,2018,
"АБ ""Укргазбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26003924442107,0,Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600813320,"11238792,32",Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2600043190,0,Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053610066,"436,2",Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008053619066,0,Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055807991,"3239,73",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26000055812263,0,Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2018-12-31,4,2018,
"ПАТ ""Комінвестбанк""",поточний рахунок,26003016000800,"3,55",Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2018-12-31,4,2018,
"ПАТ ""Комінвестбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26003016000800,0,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600612837,"51034,3",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2600143377,0,Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600115305,0,Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2018-12-31,4,2018,
"ПуАТ ""КБ ""Акордбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26007066129001,0,Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2018-12-31,4,2018,
"АТ ""Місто банк""",поточний рахунок,26006001030575,"12731,27",Опозиційний блок,Київська обласна організація,39756467,Київська область,2018-12-31,4,2018,
"АТ ""Місто банк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26005002030575,0,Опозиційний блок,Київська обласна організація,39756467,Київська область,2018-12-31,4,2018,
"АБ ""Південний""",поточний рахунок,26000010007869,"224,18",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26002052900896,0,Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26008301680625,"8893,16",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009300680625,0,Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008053705605,0,Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008053705605,0,Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2018-12-31,4,2018,
"АБ ""Кліринговий дім""",поточний рахунок,26005110263,0,Опозиційний блок,Київська міська організація,37311846,Київ,2018-12-31,4,2018,
"АБ ""Кліринговий дім""",поточний рахунок,26042010263,0,Опозиційний блок,Київська міська організація,37311846,Київ,2018-12-31,4,2018,
"АБ ""Кліринговий дім""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008010263,0,Опозиційний блок,Київська міська організація,37311846,Київ,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600981076,2065,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2600313370,0,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2018-12-31,4,2018,
"ПАТ ""Банк Восток""",поточний рахунок,26007010349074,0,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2018-12-31,4,2018,
"ПАТ ""Банк Восток""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26008020349074,0,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007054626513,"431,64",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26001054642429,0,Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2018-12-31,4,2018,
"АБ ""Укргазбанк""",поточний рахунок,26009299493,"75,51",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2018-12-31,4,2018,
"АБ ""Укргазбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009924434216,0,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26001300953074,"1110,01",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26001300953074,0,Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26000055121834,0,Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,2018-12-31,4,2018,
"ПАТ ""Мегабанк""",поточний рахунок,2600813221,"116438,26",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2018-12-31,4,2018,
"ПАТ ""Мегабанк""",поточний рахунок,2604213221,0,Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2018-12-31,4,2018,
"ПАТ ""Мегабанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26002113221,0,Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600915358,0,Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2600843677,0,Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008052302553,0,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26048052305394,0,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26009052304624,0,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26002301144523,0,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,290099300144523,0,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26002301144523,0,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600815298,2756,Опозиційний блок,Чернівецька обласна організація,39952906,Чернівецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051415812,"5827,13",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26006051417141,0,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26001300992077,0,Опозиційний блок,Бахмутська міська організація,39904680,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26008300990180,"3505,96",Опозиційний блок,Бахмутська районна організація,39907559,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26009300831787,"1391,74",Опозиційний блок,Великоновосілківська районна організація,39947435,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26000300833751,"7576,48",Опозиційний блок,Волноваська районна організація,39945202,Донецька область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600614183,0,Опозиційний блок,Володарська районна організація,39913123,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004051823384,0,Опозиційний блок,Вугледарська міська організація,39959058,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26001300840022,"3772,24",Опозиційний блок,Добропільська міська організація,39906749,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26009300842743,"685,83",Опозиційний блок,Добропільська районна організація,39921658,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053607917,0,Опозиційний блок,Дружківська міська організація,39901343,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053607086,0,Опозиційний блок,Костянтинівська районна організація,39897510,Донецька область,2018-12-31,4,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053604382,0,Опозиційний блок,Краматорська міська організація,39898949,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26007300828305,"18,98",Опозиційний блок,Краснолиманська міська організація,39912690,Донецька область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600449778,0,Опозиційний блок,Мангушська районна організація,39929882,Донецька область,2018-12-31,4,2018,
"АТ ""Ощадбанк""",поточний рахунок,26001300831495,"3192,05",Опозиційний блок,Мар’їнська районна організація,39904009,Донецька область,2018-12-31,4,2018,
"ПАТ ""ПУМБ""",поточний рахунок,2600214189,"1647,57",Опозиційний блок,Маріупольська міська організація,39905107,Донецька область,2018-12-31,4,2018,
