Дата здійснення платежу з рахунку політичної партії,Найменування банку,Номер розрахункового документа,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Цільове призначення платежу,Код рядка,Сума (грн),Тип бенефіціара,Вид рахунку,Партія,Місцева організація,Код ЄДРПОУ осередку,Номер рахунку,Географічний об’єкт,Квартал,Рік
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #33,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 216 від 27.04.16 за розміщ інформматер Сім днів # 18 від 28.04.16 ч/б У сумі 541.67 грн., ПДВ - 20 % 108 33 грн",3.2.3,650,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #34,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 274 від 02.06.16 за розміщ інформматер Сім днів # 23 від 02.06.16 У сумі 250.00 грн., ПДВ - 20 % 50.00 грн.",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #38,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 293 від 15.06.16 за розміщ інформматер Сім днів #25-28 У сумі 33.33 грн., ПДВ - 20 % 6.67 грн.",3.2.3,40,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #41,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 320 від 06.0/.16 за розміщ інформматер Сім днів # 28 -31 (липеньїб) У сумі 335.00 грн., ПДВ -20 % 67.00 грн.",3.2.3,402,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #35,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 275 від 02.06.16 за розміщ інформматер Сім днів #23-27 У сумі 420.00 грн., ПДВ - 20 % 84.00 грн.",3.2.3,504,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #32,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 195 від 20.04.16 за розміщ інформматер Сім днів # 17 від 21.04.16 ч/б У сумі 250.00 грн., ПДВ - 20 % 50.00 грн.",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #39,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 304а від 29.06.16 за розміщ інформматер Сім днів # 27 від 30.06.16 У сумі 250.00 грн., ПДВ - 20 % 50 00 грн",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #40,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку #319 від 06.07.16 за розміщ інформматер Сім днів # 28 від 07.07.16 ч/б У сумі 250.00 грн., ПДВ - 20 % 50.00 грн.",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #37,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 292 від 15.06.16 за розміщ інформматер Сім днів # 25 від 16.06.16 У сумі 250.00 грн., ПДВ - 20 % 50.00 грн.",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #36,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рахунку # 281 від 09.06.16 за розміщ інформматер Сім днів # 24 від 09.06.16 203 кв.см.ч/б, 112 кв.см. ч/б У сумі 416.67 грн., ПДВ - 20 % 83.33 грн",3.2.3,500,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",платіжне доручення #42,Управління комунальною власністю виконавчого комітету Рівненської міської ради,26259563,"33028, м. Рівне, вул. Соборна, 12 А",Орендна плата по договору оренди # 69 с/о за червень 2016 без ПДВ,3.3.2,1000,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",0711L0S1EY_1,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,3,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",0711L0XK7Y_1,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,3,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-07-11,"ПАТ КБ ""Приватбанк""",0.0.581073335.1_1,Управління комунальною власністю виконавчого комітету Рівненської міської ради,26259563,"33028, м. Рівне, вул. Соборна, 12 А",Орендна плата по договору оренди # 69 с/о за червень 2016 без ПДВ,3.3.2,"759,03",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-01,"ПАТ КБ ""Приватбанк""",AS67t4gskp_1,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за обслуговування рахунку липень 2016р. згідно договору банківського рахунку від 24.09.2015, без ПДВ",3.3.8,100,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",платіжне доручення #50,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рах # 334 від 20.07.2016 за розм інформатер ""Сім днів "" # 30 від 21.07.16 ч/б У сумі 500.00 грн., ПДВ - 20 % 100.00 грн.",3.2.3,600,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",0812L1GH9Y_1,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,3,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",платіжне доручення #53,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рах # 352 від 03.08.2016 за розм інформатер ""Сім днів "" # 32 від 04.08.16 ч/б У сумі 250.00 грн., ПДВ - 20 % 50.00 грн",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",платіжне доручення #48,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рах # 299 від 22.06.2016 за розм інформатер ""Сім днів "" # 26 від 23.06.16 У сумі 250.00 грн., ПДВ - 20 % 50.00 грн.",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",платіжне доручення #52,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рах # 348від 01.08.2016 за розм інформатер ""Сім днів "" # 32-35 (серпень 2016р) У сумі 335.00 грн., ПДВ - 20 % 67.00 грн.",3.2.3,402,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",платіжне доручення #49,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рах # 326 від 13.07.2016 за розм інформатер ""Сім днів "" # 29 від 14.07.16 ч/б У сумі 250.00 грн., ПДВ - 20 % 50.00 грн",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",платіжне доручення #51,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Оплата згідно рах # 338 від 27.07.2016 за розм інформатер ""Сім днів "" # 31 від 28.07.16 ч/б У сумі 1670.00 грн., ПДВ -20 % 334.00 грн",3.2.3,2004,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",0812L1GI5Y_1,"ПАТ КБ ""Приватбанк""",14360570,"49094, Дніпропетровсь ка обл., місто Дніпро,","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,3,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",платіжне доручення #64,Управління комунальною власністю виконавчого комітету Рівненської міської ради,26259563,"33028, м. Рівне, вул. Соборна, 12 А",Орендна плата по договору оренди # 69 с/о за липень 2016 без ПДВ,3.3.2,1759.03,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-08-12,"ПАТ КБ ""Приватбанк""",0812L1GYJY,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,3,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-05,"ПАТ КБ ""Приватбанк""",AS69528fsp,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за обслуговування рахунку липень 2016р. згідно договору банківського рахунку від 24.09.2015, без ПДВ",3.3.8,100,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",платіжне доручення #72,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Розміщення інформматеріалу в газеті Сім днів # 35 від 25.08.2016 ч/б рахунок # 401 від 23.08.2016 У сумі 250.00 грн., ПДВ - 20 % 50.00 грн.",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",платіжне доручення #74,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Розміщення інформматеріалу в газеті Сім днів # 36-40 за вересень 2016 ч/б рахунок # 420 від 07.09.2016 У сумі 418.75 грн., ПДВ - 20 % 83.75 грн.",3.2.3,"502,5",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",платіжне доручення #65,Управління комунальною власністю виконавчого комітету Рівненської міської ради,26259563,"Рівненська обл., місто Рівне, вул. Соборна",Орендна плата по договору оренди # 69 с/о за серпень 2016 без ПДВ,3.3.2,1759.03,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",0913L3HK8Y,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,3,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",0913L3HK8X,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,"3,52",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",платіжне доручення #71,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Розміщення інформматеріалу в газеті Сім днів # 34 від 18.08.2016 ч/б рахунок # 393 від 17.08.2016 У сумі 250.00 грн., ПДВ - 20 % 50.00 грн.",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",платіжне доручення #75,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Розміщення інформматеріалу в газеті Сім днів # 37 від 08.09.2016 ч/б рахунок # 419 від 07.09.2016 У сумі 250.00 грн., ПДВ - 20 % 50.00 грн.",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",0913L3HKDY,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,3,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",0913L3HKDX,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,1,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-13,"ПАТ КБ ""Приватбанк""",платіжне доручення #70,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Розміщення інформматеріалу в газеті Сім днів # 33 від 11.08.2016 ч/б рахунок # 360 від 11.08.2016 У сумі 250.00 грн., ПДВ - 20 % 50.00 грн",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-09-15,"ПАТ КБ ""Приватбанк""",платіжне доручення #73,"КП ""Редакція газети ""Сім днів""",21081712,"33028, м. Рівне, вул. Поштова, 2","Розміщення інформматеріалу в газеті Сім днів # 36 від 01.09.2016 ч/б рахунок # 408 від 31.08.2016 У сумі 250.00 грн., ПДВ - 20 % 50.00 грн",3.2.3,300,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-10-03,"ПАТ КБ ""Приватбанк""",AS69u5ckep_1,"ПАТ КБ ""Приватбанк""",14360570,"49094, м. Дніпро, вул. Набережна Перемоги, 50","Комісія за виконання платежів в національній валюті, згідно з відкритою офертою банку # б/н від 24.09.2015 та тарифів банку, без ПДВ.",3.3.8,100,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26009054717583,Рівненська область,0,2016
2016-12-08,ПАТ КБ Приватбанк,26000060331974,ФОП Дехтярчук О.Ю.,,м. Дубно,За розміщення агітаційних матеріалів у тижневнику Наше Дзеркало № 43 від 02.12.16,3.2.3,2942,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26432054700491,Рівненська область,0,2016
2016-12-02,ПАТ КБ Приватбанк,260063017913,Комунальна організація,2474943,смт. Млинів вул Горького 1,"за публікацію статті в газеті Гомін Випуск 47,48,49",3.2.3,2736,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26432054700491,Рівненська область,0,2016
2016-12-13,ПАТ КБ Приватбанк,260063017913,Комунальна організація,2474943,смт. Млинів вул Горького 1,за публікацію статті в газеті Гомін Випуск 50,3.2.3,2730,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26432054700491,Рівненська область,0,2016
2016-12-15,ПАТ КБ Приватбанк,260063017913,Комунальна організація,2474943,смт. Млинів вул Горького 1,за публікацію статті в газеті Г омін Випуск 51,3.2.3,3465,юридична особа,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Рівненська обласна організація,40017968,26432054700491,Рівненська область,0,2016
2017-04-12,"АТ ""Райффайзен банк Аваль""",N1BQ541107,Чорненко Юрій Володимирович,,"Київська обл., Києво-Святошинський район, м. Вишневе",Повернення коштів Чорненко Юрій Володимирович для уточнення даних платника. Платіжний документ від 05.04.2016,3.11.1,20,фізична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-04-12,"АТ ""Райффайзен банк Аваль""",N1BQ541158,Чорненко Юрій Володимирович,,"Київська обл., Києво-Святошинський район, м. Вишневе",Повернення коштів Чорненко Юрій Володимирович для уточнення даних платника. Платіжний документ від 05.04.2016,3.11.1,120,фізична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-04-12,"АТ ""Ощадбанк""",9,"ТОВ ""ВВ Інвест""",32455634,"м. Київ, вул. Старовокзальна, буд. 7В, кв.18","Оренда приміщення за березень 2017 згідно умов договору від 27.12.2016 №4, рахунок від 31.03.17 №143",3.3.2,"2359,2",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-04-13,"АБ ""Укргазбанк""",10,"Філія ПАТ ""НСТУ"" ""Київська РД""",40020588,"м. Київ, вул. Хрещатик,26","За надання послуг на телебаченні в квітні 2017 згідно з договором від 11.04.2017 №30/2017 та рахунку від 11.04.2017 №58/2017 у т.ч. ПДВ 20% - 300,00 грн.",3.2.1,1800,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-04-28,"АТ ""Райффайзен банк Аваль""",bn,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за вихідні перекази в нац. валюті (Клієнт-банк) з 31.03.2017 по 27.04.2017 по рах №26000532822 (ИАН) 4*2=8грн., без ПДВ",3.3.8,8,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-04-28,"АТ ""Райффайзен банк Аваль""",Bn_1,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ППГПР ""В. НАЛИВАЙЧЕНКА СПРАВЕДЛІСТЬ"" в дирек. 26-Київ за період з 31.03.2017 по 27.04.2017, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-05-18,"АТ ""Ощадбанк""",12,"ТОВ ""ВВ Інвест""",32455634,"м. Київ, вул. Старовокзальна, буд. 7В, кв.18","Оренда приміщення за квітень 2017 згідно умов договору від 27.12.2016 №4, рахунок від 30.04.17 №200, у т.ч. ПДВ 20%-393,20 грн.",3.3.2,"2359,2",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-05-31,"АТ ""Райффайзен банк Аваль""",Bn_2,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за вихідні перекази в нац. валюті (Клієнт-банк) з 28.04.2017 по 30.05.2017 по рах №26000532822 (ЛАН) 1*2=2грн., без ПДВ",3.3.8,2,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-05-31,"АТ ""Райффайзен банк Аваль""",Bn_3,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ППГПР ""В. НАЛИВАЙЧЕНКА СПРАВЕДЛІСТЬ"" в дирек. 26-Київ за період з 28.04.2017 по 30.05.2017, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-06-14,"АТ ""Ощадбанк""",12_1,"ТОВ ""ВВ Інвест""",32455634,"м. Київ, вул. Старовокзальна, буд. 7В, кв.18","Оренда приміщення за травень 2017 згідно умов договору від 27.12.2016 №4, рахунок від 31.05.17 №263, у т.ч. ПДВ 20%-393,20 грн.",3.3.2,"2359,2",юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-06-27,"АБ ""Південний""",14,"ТОВ ""УНІАН""",21452108,"м. Київ, вул. Хрещатик,4","Оплата згідно з договором від 29.06.2017р. №4068/Д та рахунком від 26.06.2017р. №РЛА00000887,у т.ч.ПДВ 20%-586,67 грн.",3.2.4,3520,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-06-30,"АТ ""Райффайзен банк Аваль""",Bn_4,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за вихідні перекази в нац. валюті (Клієнт-банк) з 31.05.2017 по 29.06.2017 по рах №26000532822 (ЛАН) 2*2=4грн., без ПДВ",3.3.8,4,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-06-30,"АТ ""Райффайзен банк Аваль""",Bn_5,"ПАТ ""Райффайзен Банк Аваль""",14305909,"м. Київ, вул.Лєскова,9","Комісія за ведення поточних рахунків клієнта ППГПР ""В. НАЛИВАЙЧЕНКА СПРАВЕДЛІСТЬ"" в дирек. 26-Київ за період з 31.05.2017 по 29.06.2017, без ПДВ",3.3.8,250,юридична особа,поточний рахунок,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,26000532822,Україна,2,2017
2017-04-21,невідомий,2,ФОП Глогусь Тетяна Іванівна,,,За виготовлення друкованих матеріалів,3.1.1,4450,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,3,ФОП Глогусь Тетяна Іванівна,,,За виготовлення друкованих матеріалів зг. рахунку на оплату №105 від 21.04.2017 без ПДВ,3.1.1,4450,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,2_4,ФОП Гонар Василь Васильович,,,За виготовлення друкованих матеріалів зг. рахунку фактури № У0000000034 від 26 04 2017 без ПДВ,3.1.1,1415,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-27,невідомий,9,ФОП Руденко Ю.І.,,,Виготовлення друкованих матеріалів передвиборної агітації,3.1.1,14925,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
2017-04-28,невідомий,10,ФОП Гарбар О.В.,,,За виготовлення друкованих матеріалів,3.1.1,680,ФОП,рахунок виборчого фонду політичної партії,"Громадсько-політичний рух Валентина Наливайченка ""Справедливість""",Центральний офіс,39688832,919684,Україна,2,2017
