Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26434500317793,0,Блок Петра Порошенка "Солідарність",Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000021523322,0,Блок Петра Порошенка "Солідарність",Черкаська обласна організація,39602603,Черкаська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26001266565,"5018,73",Блок Петра Порошенка "Солідарність",Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420050000658,0,Блок Петра Порошенка "Солідарність",Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26425051500420,0,Блок Петра Порошенка "Солідарність",Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26425051500851,0,Блок Петра Порошенка "Солідарність",Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420051500458,3,Блок Петра Порошенка "Солідарність",Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26006011627020,"349,1",Блок Петра Порошенка "Солідарність",Чернігівська обласна організація,39742680,Чернігівська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429051400542,0,Блок Петра Порошенка "Солідарність",Чернігівська обласна організація,39742680,Чернігівська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427051400878,0,Блок Петра Порошенка "Солідарність",Чернігівська обласна організація,39742680,Чернігівська область,2017-12-31,4,2017,
