Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26007135493,"1116,25","Всеукраїнське об'єднання ""Батьківщина""",Київська міська організація,21709458,Київ,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006052619761,"722,2","Всеукраїнське об'єднання ""Батьківщина""",Оболонська районна організація,25895860,Київ,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009052622829,3501,"Всеукраїнське об'єднання ""Батьківщина""",Солом'янська районна організація,21716903,Київ,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26432500119019,0,"Всеукраїнське об'єднання ""Батьківщина""",Баштанська районна організація,26029509,Миколаївська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053221668,0,"Всеукраїнське об'єднання ""Батьківщина""",Миколаївська обласна організація,23405295,Миколаївська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26008300792424,0,"Всеукраїнське об'єднання ""Батьківщина""",Миколаївська районна організація,26029225,Миколаївська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053218304,0,"Всеукраїнське об'єднання ""Батьківщина""",Первомайська міська організація,26029254,Миколаївська область,2016-12-31,5,2016,
"ПАТ ""Марфін банк""",поточний рахунок,26004251221,"2023,63","Всеукраїнське об'єднання ""Батьківщина""",Одеська міська організація,26133589,Одеська область,2016-12-31,5,2016,
"ПАТ ""Марфін банк""",поточний рахунок,26000283851,0,"Всеукраїнське об'єднання ""Батьківщина""",Одеська обласна організація,25433349,Одеська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111317,0,"Всеукраїнське об'єднання ""Батьківщина""",Гадяцька районна організація,25913291,Полтавська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду,26438054600937,0,"Всеукраїнське об'єднання ""Батьківщина""",Гадяцька районна організація,25913291,Полтавська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111354,0,"Всеукраїнське об'єднання ""Батьківщина""",Лубенська районна організація,25913078,Полтавська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду,26439054600851,"50,9","Всеукраїнське об'єднання ""Батьківщина""",Лубенська районна організація,25913078,Полтавська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002300724001,0,"Всеукраїнське об'єднання ""Батьківщина""",Полтавська обласна організація,25784681,Полтавська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111383,0,"Всеукраїнське об'єднання ""Батьківщина""",Решетилівська районна організація,25913144,Полтавська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",рахунок виборчого фонду,2643633009355890,0,"Всеукраїнське об'єднання ""Батьківщина""",Решетилівська районна організація,25913144,Полтавська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,260013012638,"18,97","Всеукраїнське об'єднання ""Батьківщина""",Дубенська міська організація,25930378,Рівненська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26005300004866,3,"Всеукраїнське об'єднання ""Батьківщина""",Дубенська районна організація,25930792,Рівненська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111120,0,"Всеукраїнське об'єднання ""Батьківщина""",Кузнецовська міська організація,25930770,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26437054700463,0,"Всеукраїнське об'єднання ""Батьківщина""",Млинівська районна організація,25930361,Рівненська область,2016-12-31,5,2016,
невідомо,поточний рахунок,211123,0,"Всеукраїнське об'єднання ""Батьківщина""",Острозька міська організація,25930303,Рівненська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111124,0,"Всеукраїнське об'єднання ""Батьківщина""",Рівненська міська організація,25930384,Рівненська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,260063012594,"1238,37","Всеукраїнське об'єднання ""Батьківщина""",Сарненська районна організація,25930355,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004054715319,0,"Всеукраїнське об'єднання ""Батьківщина""",Рівненська районна організація,25930585,Рівненська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26004301975917,"1462,74","Всеукраїнське об'єднання ""Батьківщина""",Рівненська обласна організація,25797672,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006055026215,0,"Всеукраїнське об'єднання ""Батьківщина""",Білопільська районна організація,37158372,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055018872,145,"Всеукраїнське об'єднання ""Батьківщина""",Буринська районна організація,24015940,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003055022568,0,"Всеукраїнське об'єднання ""Батьківщина""",Великописарівська районна організація,24016253,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055019365,0,"Всеукраїнське об'єднання ""Батьківщина""",Глухівська міська організація,24015957,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055023518,0,"Всеукраїнське об'єднання ""Батьківщина""",Глухівська районна організація,40572420,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055017187,"38,37","Всеукраїнське об'єднання ""Батьківщина""",Конотопська міська організація,37052248,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055028339,0,"Всеукраїнське об'єднання ""Батьківщина""",Конотопська районна організація,40782411,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055020259,"7,72","Всеукраїнське об'єднання ""Батьківщина""",Краснопільська районна організація,24015897,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055021988,27,"Всеукраїнське об'єднання ""Батьківщина""",Кролевецька районна організація,24016052,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055019183,0,"Всеукраїнське об'єднання ""Батьківщина""",Лебединська міська організація,37261497,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003055017283,0,"Всеукраїнське об'єднання ""Батьківщина""",Лебединська районна організація,37345571,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055022131,1162,"Всеукраїнське об'єднання ""Батьківщина""",Сумська обласна організація,24011118,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055015693,"431,94","Всеукраїнське об'єднання ""Батьківщина""",Охтирська міська організація,24016891,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003055016057,0,"Всеукраїнське об'єднання ""Батьківщина""",Охтирська районна організація,24015868,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055024112,0,"Всеукраїнське об'єднання ""Батьківщина""",Путивльська районна організація,24016230,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055023018,0,"Всеукраїнське об'єднання ""Батьківщина""",Роменська міська організація,24015986,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055019839,0,"Всеукраїнське об'єднання ""Батьківщина""",Сумська міська організація,24016224,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055019972,102,"Всеукраїнське об'єднання ""Батьківщина""",Сумська районна організація,36234682,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055024372,0,"Всеукраїнське об'єднання ""Батьківщина""",Тростянецька районна організація,24015905,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055023775,0,"Всеукраїнське об'єднання ""Батьківщина""",Шосткинська міська організація,24015880,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050023327,0,"Всеукраїнське об'єднання ""Батьківщина""",Шосткинська районна організація,24016322,Сумська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26003300631379,0,"Всеукраїнське об'єднання ""Батьківщина""",Бережанська районна організація,25782162,Тернопільська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055115013,"88,45","Всеукраїнське об'єднання ""Батьківщина""",Борщівська районна організація,25887702,Тернопільська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26006300633158,0,"Всеукраїнське об'єднання ""Батьківщина""",Збаразька районна організація,26024423,Тернопільська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005055114158,0,"Всеукраїнське об'єднання ""Батьківщина""",Монастириська районна організація,25782392,Тернопільська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055117807,0,"Всеукраїнське об'єднання ""Батьківщина""",Тернопільська міська організація,25888021,Тернопільська область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26005209741,"25,47","Всеукраїнське об'єднання ""Батьківщина""",Тернопільська обласна організація,25781561,Тернопільська область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26009378667,2788,"Всеукраїнське об'єднання ""Батьківщина""",Харківська обласна організація,25792203,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,211169,0,"Всеукраїнське об'єднання ""Батьківщина""",Балаклійська районна організація,25864925,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,211170,0,"Всеукраїнське об'єднання ""Батьківщина""",Барвінківська районна організація,25860593,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111132,0,"Всеукраїнське об'єднання ""Батьківщина""",Близнюківська районна організація,26105512,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111133,0,"Всеукраїнське об'єднання ""Батьківщина""",Богодухівська районна організація,25847163,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111134,0,"Всеукраїнське об'єднання ""Батьківщина""",Борівська районна організація,25862659,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111135,0,"Всеукраїнське об'єднання ""Батьківщина""",Валківська районна організація,25858468,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111137,0,"Всеукраїнське об'єднання ""Батьківщина""",Вовчанська районна організація,25855435,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111138,0,"Всеукраїнське об'єднання ""Батьківщина""",Дворічанська районна організація,25857799,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111139,0,"Всеукраїнське об'єднання ""Батьківщина""",Дергачівська районна організація,25866924,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111170,0,"Всеукраїнське об'єднання ""Батьківщина""",Дзержинська районна організація,25855547,Харківська область,2016-12-31,5,2016,Шевченківська районна організація
невідомо,поточний рахунок,2111140,0,"Всеукраїнське об'єднання ""Батьківщина""",Жовтнева районна організація,25857782,Харківська область,2016-12-31,5,2016,Новобаварська районна організація
невідомо,поточний рахунок,2111141,0,"Всеукраїнське об'єднання ""Батьківщина""",Зачепилівська районна організація,25866373,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111142,0,"Всеукраїнське об'єднання ""Батьківщина""",Зміївська районна організація,25865072,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111143,0,"Всеукраїнське об'єднання ""Батьківщина""",Золочівська районна організація,25863436,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111144,0,"Всеукраїнське об'єднання ""Батьківщина""",Ізюмська міська організація,25852365,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111145,0,"Всеукраїнське об'єднання ""Батьківщина""",Ізюмська районна організація,25860554,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111445,0,"Всеукраїнське об'єднання ""Батьківщина""",Кегичівська районна організація,25859431,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111131,0,"Всеукраїнське об'єднання ""Батьківщина""",Київська районна організація,25855642,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111147,0,"Всеукраїнське об'єднання ""Батьківщина""",Коломацька районна організація,25864902,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111148,0,"Всеукраїнське об'єднання ""Батьківщина""",Комінтернівська районна організація,25857185,Харківська область,2016-12-31,5,2016,Слобідська районна організація
невідомо,поточний рахунок,2111149,0,"Всеукраїнське об'єднання ""Батьківщина""",Красноградська районна організація,25981163,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111150,0,"Всеукраїнське об'єднання ""Батьківщина""",Краснокутська районна організація,25851035,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111151,0,"Всеукраїнське об'єднання ""Батьківщина""",Куп'янська міська організація,25856251,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111152,0,"Всеукраїнське об'єднання ""Батьківщина""",Куп'янська районна організація,25996934,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111153,0,"Всеукраїнське об'єднання ""Батьківщина""",Холодногірська районна організація,25864210,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111154,0,"Всеукраїнське об'єднання ""Батьківщина""",Лозівська міська організація,25854163,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111155,0,"Всеукраїнське об'єднання ""Батьківщина""",Лозівська районна організація,33733989,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111156,0,"Всеукраїнське об'єднання ""Батьківщина""",Люботинська міська організація,25860548,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111157,0,"Всеукраїнське об'єднання ""Батьківщина""",Московська районна організація,25855576,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111158,0,"Всеукраїнське об'єднання ""Батьківщина""",Нововодолазька районна організація,25852649,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111159,0,"Всеукраїнське об'єднання ""Батьківщина""",Орджонікідзевська районна організація,25860672,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111162,0,"Всеукраїнське об'єднання ""Батьківщина""",Печенізька районна організація,25863088,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111163,0,"Всеукраїнське об'єднання ""Батьківщина""",Сахновщинська районна організація,25857196,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111164,0,"Всеукраїнське об'єднання ""Батьківщина""",Фрунзенська районна організація,25857061,Харківська область,2016-12-31,5,2016,Немишлянська районна організація
невідомо,поточний рахунок,2111165,0,"Всеукраїнське об'єднання ""Батьківщина""",Харківська міська організація,25856268,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111166,0,"Всеукраїнське об'єднання ""Батьківщина""",Харківська районна організація,25854737,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111167,0,"Всеукраїнське об'єднання ""Батьківщина""",Червонозаводська районна організація,25854772,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111168,0,"Всеукраїнське об'єднання ""Батьківщина""",Чугуївська міська організація,25865445,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111169,0,"Всеукраїнське об'єднання ""Батьківщина""",Чугуївська районна організація,26105506,Харківська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111170,0,"Всеукраїнське об'єднання ""Батьківщина""",Шевченківська районна організація,25862642,Харківська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,2600705052200720,0,"Всеукраїнське об'єднання ""Батьківщина""",Херсонська міська організація,25801563,Херсонська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007052205592,"31,5","Всеукраїнське об'єднання ""Батьківщина""",Херсонська обласна організація,25801864,Херсонська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006052428332,"28,85","Всеукраїнське об'єднання ""Батьківщина""",Волочиська районна організація,25889569,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26053052417705,0,"Всеукраїнське об'єднання ""Батьківщина""",Волочиська районна організація,25889569,Хмельницька область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26003011977193,0,"Всеукраїнське об'єднання ""Батьківщина""",Городоцька районна організація,25834634,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001052404469,0,"Всеукраїнське об'єднання ""Батьківщина""",Кам’янець-Подільська міська організація,25889575,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004060713406,0,"Всеукраїнське об'єднання ""Батьківщина""",Кам'янець-Подільська районна організація,25889552,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005052300224,0,"Всеукраїнське об'єднання ""Батьківщина""",Летичівська районна організація,25879275,Хмельницька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26008300794908,"76,22","Всеукраїнське об'єднання ""Батьківщина""",Нетішинська міська організація,25835036,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004052300441,"0,62","Всеукраїнське об'єднання ""Батьківщина""",Полонська районна організація,25834901,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052300241,0,"Всеукраїнське об'єднання ""Батьківщина""",Славутська міська організація,25834887,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006052303480,"77,88","Всеукраїнське об'єднання ""Батьківщина""",Славутська районна організація,25889581,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052404545,"103,4","Всеукраїнське об'єднання ""Батьківщина""",Теофіпольська районна організація,25834657,Хмельницька область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26004011542602,"267,6","Всеукраїнське об'єднання ""Батьківщина""",Хмельницька міська організація,25879370,Хмельницька область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26052011661245,0,"Всеукраїнське об'єднання ""Батьківщина""",Хмельницька міська організація,25879370,Хмельницька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26008300794470,"18,97","Всеукраїнське об'єднання ""Батьківщина""",Хмельницька обласна організація,22777686,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003052405336,0,"Всеукраїнське об'єднання ""Батьківщина""",Шепетівська міська організація,25993226,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001052314656,0,"Всеукраїнське об'єднання ""Батьківщина""",Ярмолинецька районна організація,25834150,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051530657,0,"Всеукраїнське об'єднання ""Батьківщина""",Придніпровська районна організація,40860122,Черкаська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,260011051524483,10858,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська міська організація,25947918,Черкаська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051521053,"241,3","Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111223,0,"Всеукраїнське об'єднання ""Батьківщина""",Вижницька районна організація,21418896,Чернівецька область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111225,0,"Всеукраїнське об'єднання ""Батьківщина""",Заставнівська районна організація,25076010,Чернівецька область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111234,0,"Всеукраїнське об'єднання ""Батьківщина""",Сторожинецька районна організація,25080218,Чернівецька область,2016-12-31,5,2016,
невідомо,поточний рахунок,2111227,0,"Всеукраїнське об'єднання ""Батьківщина""",Чернівецька міська організація,21445373,Чернівецька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26005300496931,0,"Всеукраїнське об'єднання ""Батьківщина""",Чернівецька обласна організація,21436173,Чернівецька область,2016-12-31,5,2016,
"АТ ""Брокбізнесбанк""",поточний рахунок,26009700031630,0,"Всеукраїнське об'єднання ""Батьківщина""",Чернігівська обласна організація,25785516,Чернігівська область,2016-12-31,5,2016,
