Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,Примітки
невідомо,поточний рахунок,211122,0,"Всеукраїнське об'єднання ""Батьківщина""",Марківська районна організація,33211463,Луганська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053512250,0,"Всеукраїнське об'єднання ""Батьківщина""",Металургійна районна організація,25841226,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053221668,0,"Всеукраїнське об'єднання ""Батьківщина""",Миколаївська обласна організація,23405295,Миколаївська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26006300552940,0,"Всеукраїнське об'єднання ""Батьківщина""",Миколаївська районна організація,25255505,Львівська область,2016-12-31,5,2016,Львів
"АТ ""Ощадбанк""",поточний рахунок,26008300792424,0,"Всеукраїнське об'єднання ""Батьківщина""",Миколаївська районна організація,25255505,Миколаївська область,2016-12-31,5,2016,Миколаїв
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437054700463,0,"Всеукраїнське об'єднання ""Батьківщина""",Млинівська районна організація,25930361,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005055114158,0,"Всеукраїнське об'єднання ""Батьківщина""",Монастириська районна організація,25782392,Тернопільська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26428301552505,83,"Всеукраїнське об'єднання ""Батьківщина""",Мостиська районна організація,25257639,Львівська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26008300794908,"76,22","Всеукраїнське об'єднання ""Батьківщина""",Нетішинська міська організація,25835036,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050277920,0,"Всеукраїнське об'єднання ""Батьківщина""",Нікопольська міська організація,25841367,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050262935,0,"Всеукраїнське об'єднання ""Батьківщина""",Нікопольська районна організація,25841717,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006053726475,0,"Всеукраїнське об'єднання ""Батьківщина""",Новоайдарська районна організація,36836900,Луганська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26004924421291,0,"Всеукраїнське об'єднання ""Батьківщина""",Новоград-Волинська районна організація,33852689,Житомирська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009050011474,0,"Всеукраїнське об'єднання ""Батьківщина""",Новокадацька районна організація,25841440,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006050271961,0,"Всеукраїнське об'єднання ""Батьківщина""",Новомосковська міська організація,25841700,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050267479,0,"Всеукраїнське об'єднання ""Батьківщина""",Новомосковська районна організація,26051168,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006052619761,"722,2","Всеукраїнське об'єднання ""Батьківщина""",Оболонська районна організація,25895860,Київ,2016-12-31,5,2016,
"ПАТ ""Марфін банк""",поточний рахунок,26004251221,"2023,63","Всеукраїнське об'єднання ""Батьківщина""",Одеська міська організація,26133589,Одеська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055811657,0,"Всеукраїнське об'єднання ""Батьківщина""",Олевська районна організація,33889525,Житомирська область,2016-12-31,5,2016,
невідомо,поточний рахунок,211123,0,"Всеукраїнське об'єднання ""Батьківщина""",Острозька міська організація,25930303,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055015693,"431,94","Всеукраїнське об'єднання ""Батьківщина""",Охтирська міська організація,24016891,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003055016057,0,"Всеукраїнське об'єднання ""Батьківщина""",Охтирська районна організація,24015868,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050256480,"5,28","Всеукраїнське об'єднання ""Батьківщина""",Павлоградська міська організація,25914043,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053218304,0,"Всеукраїнське об'єднання ""Батьківщина""",Первомайська міська організація,26029254,Миколаївська область,2016-12-31,5,2016,Миколаїв
"АТ ""Ощадбанк""",поточний рахунок,26001300558013,0,"Всеукраїнське об'єднання ""Батьківщина""",Перемишлянська районна організація,25258981,Львівська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004050322210,0,"Всеукраїнське об'єднання ""Батьківщина""",Першотравенська міська організація,34357170,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050281483,0,"Всеукраїнське об'єднання ""Батьківщина""",Петриківська районна організація,25914072,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003050273177,1,"Всеукраїнське об'єднання ""Батьківщина""",Південна районна організація,25956774,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050274326,0,"Всеукраїнське об'єднання ""Батьківщина""",Покровська міська організація,25841692,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053515374,0,"Всеукраїнське об'єднання ""Батьківщина""",Покровська районна у м. Кривий Ріг організація,33759750,Дніпропетровська область,2016-12-31,5,2016,Кривий Ріг
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004052300441,"0,62","Всеукраїнське об'єднання ""Батьківщина""",Полонська районна організація,25834901,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002300724001,0,"Всеукраїнське об'єднання ""Батьківщина""",Полтавська обласна організація,25784681,Полтавська область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26009543306,0,"Всеукраїнське об'єднання ""Батьківщина""",Попільнянська районна організація,33864810,Житомирська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051530657,0,"Всеукраїнське об'єднання ""Батьківщина""",Придніпровська районна організація,40860122,Черкаська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055024112,0,"Всеукраїнське об'єднання ""Батьківщина""",Путивльська районна організація,24016230,Сумська область,2016-12-31,5,2016,
невідомо,поточний рахунок,211124,0,"Всеукраїнське об'єднання ""Батьківщина""",Ратнівська районна організація,25816276,Волинська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,2643633009355893,0,"Всеукраїнське об'єднання ""Батьківщина""",Решетилівська районна організація,25913144,Полтавська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26004301975917,"1462,74","Всеукраїнське об'єднання ""Батьківщина""",Рівненська обласна організація,25797672,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004054715319,0,"Всеукраїнське об'єднання ""Батьківщина""",Рівненська районна організація,25930585,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053160853,0,"Всеукраїнське об'єднання ""Батьківщина""",Рокитнянська районна організація,26078651,Київська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055023018,0,"Всеукраїнське об'єднання ""Батьківщина""",Роменська міська організація,24015986,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053514525,0,"Всеукраїнське об'єднання ""Батьківщина""",Саксаганська районна організація,25956780,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003050276969,0,"Всеукраїнське об'єднання ""Батьківщина""",Самарська районна організація,25841456,Дніпропетровська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,260063012594,"1238,37","Всеукраїнське об'єднання ""Батьківщина""",Сарненська районна організація,25930355,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008050318275,0,"Всеукраїнське об'єднання ""Батьківщина""",Синельниківська міська організація,25927092,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050275029,0,"Всеукраїнське об'єднання ""Батьківщина""",Синельниківська районна організація,25914057,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052300241,0,"Всеукраїнське об'єднання ""Батьківщина""",Славутська міська організація,25834887,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006052303480,"77,88","Всеукраїнське об'єднання ""Батьківщина""",Славутська районна організація,25889581,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008050272690,0,"Всеукраїнське об'єднання ""Батьківщина""",Соборна районна організація,25841396,Дніпропетровська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26003300165846,"6621,3","Всеукраїнське об'єднання ""Батьківщина""",Сокальська районна організація,25257579,Львівська область,2016-12-31,5,2016,
невідомо,поточний рахунок,211113,0,"Всеукраїнське об'єднання ""Батьківщина""",Солонянська районна організація,33811574,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053518596,0,"Всеукраїнське об'єднання ""Батьківщина""",Софіївська районна організація,25947083,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053170161,192,"Всеукраїнське об'єднання ""Батьківщина""",Ставищенська районна організація,26078716,Київська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053722722,"2,37","Всеукраїнське об'єднання ""Батьківщина""",Старобільська районна організація,34962307,Луганська область,2016-12-31,5,2016,
невідомо,поточний рахунок,211125,0,"Всеукраїнське об'єднання ""Батьківщина""",Старовижівська районна організація,25909987,Волинська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055019839,0,"Всеукраїнське об'єднання ""Батьківщина""",Сумська міська організація,24016224,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055022131,1162,"Всеукраїнське об'єднання ""Батьківщина""",Сумська обласна організація,24011118,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055019972,102,"Всеукраїнське об'єднання ""Батьківщина""",Сумська районна організація,36234682,Сумська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26008300277970,"134,46","Всеукраїнське об'єднання ""Батьківщина""",Таращанська районна організація,25822878,Київська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000052404545,"103,4","Всеукраїнське об'єднання ""Батьківщина""",Теофіпольська районна організація,25834657,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009050272600,0,"Всеукраїнське об'єднання ""Батьківщина""",Тернівська міська організація,25947095,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053515182,0,"Всеукраїнське об'єднання ""Батьківщина""",Тернівська районна організація,25840764,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055117807,0,"Всеукраїнське об'єднання ""Батьківщина""",Тернопільська міська організація,25888021,Тернопільська область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26005209741,"25,47","Всеукраїнське об'єднання ""Батьківщина""",Тернопільська обласна організація,25781561,Тернопільська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004053161352,0,"Всеукраїнське об'єднання ""Батьківщина""",Тетіївська районна організація,36178843,Київська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055024372,0,"Всеукраїнське об'єднання ""Батьківщина""",Тростянецька районна організація,25962237,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007053724085,0,"Всеукраїнське об'єднання ""Батьківщина""",Трускавецька міська організація,25255149,Львівська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26426055300600,"26,92","Всеукраїнське об'єднання ""Батьківщина""",Тульчинська районна організація,25962131,Вінницька область,2016-12-31,5,2016,
невідомо,поточний рахунок,211126,0,"Всеукраїнське об'єднання ""Батьківщина""",Турійська районна організація,25909993,Волинська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,260033012203,"96,5","Всеукраїнське об'єднання ""Батьківщина""",Турківська районна організація,25259806,Львівська область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26009378667,2788,"Всеукраїнське об'єднання ""Батьківщина""",Харківська обласна організація,25792203,Харківська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007052205592,"31,5","Всеукраїнське об'єднання ""Батьківщина""",Херсонська обласна організація,25801864,Херсонська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26052011661245,0,"Всеукраїнське об'єднання ""Батьківщина""",Хмельницька міська організація,25879370,Хмельницька область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26004011542602,"267,6","Всеукраїнське об'єднання ""Батьківщина""",Хмельницька міська організація,25879370,Хмельницька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,260083007044,1807,"Всеукраїнське об'єднання ""Батьківщина""",Хмельницька обласна організація,22777686,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000050269195,0,"Всеукраїнське об'єднання ""Батьківщина""",Царичанська районна організація,25841670,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050267720,0,"Всеукраїнське об'єднання ""Батьківщина""",Центральна районна організація,25841404,Дніпропетровська область,2016-12-31,5,2016,Дніпро
"АТ ""Банк Велес""",поточний рахунок,260010012159,"180108,91","Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2016-12-31,5,2016,
"ПАТ ""Мегабанк""",поточний рахунок,2600426373,"1641,62","Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2016-12-31,5,2016,
"ПУАТ ""Фідобанк""",поточний рахунок,26002000643903,"131,23","Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26007212001988,0,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2016-12-31,5,2016,
"ПАТ ""Мегабанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2604826373,0,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053514892,0,"Всеукраїнське об'єднання ""Батьківщина""",Центрально-Міська районна організація,25840758,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,260011051524483,10858,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська міська організація,25947918,Черкаська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051521053,"241,3","Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,2016-12-31,5,2016,
"АТ ""Брокбізнесбанк""",поточний рахунок,26009700031630,0,"Всеукраїнське об'єднання ""Батьківщина""",Чернігівська обласна організація,25785516,Чернігівська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003050277452,0,"Всеукраїнське об'єднання ""Батьківщина""",Чечелівська районна організація,25841433,Дніпропетровська область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26004300949596,0,"Всеукраїнське об'єднання ""Батьківщина""",Чуднівська районна організація,33811794,Житомирська область,2016-12-31,5,2016,
невідомо,поточний рахунок,211127,0,"Всеукраїнське об'єднання ""Батьківщина""",Шацька районна організація,25910000,Волинська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050261196,0,"Всеукраїнське об'єднання ""Батьківщина""",Шевченківська районна організація,25841386,Київ,2016-12-31,5,2016,Київ
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003052405336,0,"Всеукраїнське об'єднання ""Батьківщина""",Шепетівська міська організація,25993226,Хмельницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053512505,0,"Всеукраїнське об'єднання ""Батьківщина""",Широківська районна організація,25841410,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055023775,0,"Всеукраїнське об'єднання ""Батьківщина""",Шосткинська міська організація,24015880,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050023327,0,"Всеукраїнське об'єднання ""Батьківщина""",Шосткинська районна організація,24016322,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001052334656,0,"Всеукраїнське об'єднання ""Батьківщина""",Ярмолинецька районна організація,25834150,Хмельницька область,2016-12-31,5,2016,
"ПАТ ""Діамантбанк""",поточний рахунок,26005300002745,"2543286,02",Народний фронт,Центральний офіс,39181335,Україна,2016-12-31,5,2016,
"АТ ""Ощадбанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26004100001777,0,Народний фронт,Центральний офіс,39181335,Україна,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003055805103,"1023,2","Об’єднання ""Самопоміч""",Баранівська районна організація,39915995,Житомирська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429055800696,0,"Об’єднання ""Самопоміч""",Баранівська районна організація,39915995,Житомирська область,2016-12-31,5,2016,ПОТОЧНИЙ
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420055801315,0,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,2016-12-31,5,2016,накопичувальний
"АТ ""Ощадбанк""",поточний рахунок,26000171311565,"2495,71","Об’єднання ""Самопоміч""",Барська районна організація,39919455,Вінницька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26428300311565,0,"Об’єднання ""Самопоміч""",Барська районна організація,39919455,Вінницька область,2016-12-31,5,2016,
"АТ ""Ощадбанк""",поточний рахунок,26008301906419,0,"Об’єднання ""Самопоміч""",Бердичівська міська організація,40012509,Житомирська область,2016-12-31,5,2016,
невідомо,поточний рахунок,311111,0,"Об’єднання ""Самопоміч""",Бердичівська районна організація,39915010,Житомирська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26003010318161,0,"Об’єднання ""Самопоміч""",Вінницька міська організація,39916686,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001055325259,"13516,58","Об’єднання ""Самопоміч""",Вінницька міська організація,39916686,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055327455,"431,54","Об’єднання ""Самопоміч""",Вінницька обласна організація,39983473,Вінницька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419122,0,"Об’єднання ""Самопоміч""",Волинська обласна організація,39923587,Волинська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055509934,"53633,07","Об’єднання ""Самопоміч""",Волинська обласна організація,39923587,Волинська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26003288682,"1077,5","Об’єднання ""Самопоміч""",Гайсинська районна організація,39927487,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055018606,0,"Об’єднання ""Самопоміч""",Глухівська міська організація,39957768,Сумська область,2016-12-31,5,2016,
"ПАТ ""АКБ ""Конкорд""",поточний рахунок,26004001280001,0,"Об’єднання ""Самопоміч""",Дніпровська міська організація,39959985,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ ""АКБ ""Конкорд""",поточний рахунок,26004000128001,"664,75","Об’єднання ""Самопоміч""",Дніпровська міська організація,39959985,Дніпропетровська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26003924419196,0,"Об’єднання ""Самопоміч""",Дніпровська міська організація,39959985,Дніпропетровська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26001924419381,0,"Об’єднання ""Самопоміч""",Дніпропетровська обласна організація,39957684,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ ""АКБ ""Конкорд""",поточний рахунок,26006001255001,"52857,33","Об’єднання ""Самопоміч""",Дніпропетровська обласна організація,39957684,Дніпропетровська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26001570238300,"71,67","Об’єднання ""Самопоміч""",Житомирська міська організація,39847464,Житомирська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26006624419115,0,"Об’єднання ""Самопоміч""",Житомирська міська організація,39847464,Житомирська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26001570238300,"1252,6","Об’єднання ""Самопоміч""",Житомирська обласна організація,39964204,Житомирська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26009924419048,0,"Об’єднання ""Самопоміч""",Житомирська обласна організація,39964204,Житомирська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2642769,0,"Об’єднання ""Самопоміч""",Житомирська районна організація,39931252,Житомирська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2642570,0,"Об’єднання ""Самопоміч""",Житомирська районна організація,39931252,Житомирська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26426055300581,0,"Об’єднання ""Самопоміч""",Жмеринська міська організація,39956958,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426055300611,0,"Об’єднання ""Самопоміч""",Жмеринська міська організація,39956958,Вінницька область,2016-12-31,5,2016,
"ПАТ ""Банк інвестиції та заощадження""",поточний рахунок,260058922001,0,"Об’єднання ""Самопоміч""",Закарпатська обласна організація,39966276,Закарпатська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26006924419290,0,"Об’єднання ""Самопоміч""",Закарпатська обласна організація,39966276,Закарпатська область,2016-12-31,5,2016,
"ПАТ ""Банк кредит Дніпро""",поточний рахунок,2600531005901,0,"Об’єднання ""Самопоміч""",Запорізька міська організація,39924890,Запорізька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26008924419362,0,"Об’єднання ""Самопоміч""",Запорізька міська організація,39924890,Запорізька область,2016-12-31,5,2016,
"ПАТ ""Банк кредит Дніпро""",поточний рахунок,2600631005801,0,"Об’єднання ""Самопоміч""",Запорізька обласна організація,39961879,Запорізька область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924419371,0,"Об’єднання ""Самопоміч""",Запорізька обласна організація,39961879,Запорізька область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26001495247,0,"Об’єднання ""Самопоміч""",Здолбунівська районна організація,39959524,Рівненська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26000924418985,0,"Об’єднання ""Самопоміч""",Івано-Франківська обласна організація,39927768,Івано-Франківська область,2016-12-31,5,2016,
"АТ ""Райффайзен банк Аваль""",поточний рахунок,26000492575,"739,81","Об’єднання ""Самопоміч""",Івано-Франківська обласна організація,39927768,Івано-Франківська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008050255435,"6,69","Об’єднання ""Самопоміч""",Кам'янська міська організація,39942966,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004052203832,0,"Об’єднання ""Самопоміч""",Каховська міська організація,39921904,Херсонська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26004924419292,0,"Об’єднання ""Самопоміч""",Київська міська організація,39842314,Київ,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26007011663072,"97,06","Об’єднання ""Самопоміч""",Київська міська організація,39842314,Київ,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26009011670892,0,"Об’єднання ""Самопоміч""",Київська обласна організація,39922721,Київська область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26051011670914,0,"Об’єднання ""Самопоміч""",Київська обласна організація,39922721,Київська область,2016-12-31,5,2016,картковий
"АБ ""Укргазбанк""",поточний рахунок,26007924419329,0,"Об’єднання ""Самопоміч""",Київська обласна організація,39922721,Київська область,2016-12-31,5,2016,
"АТ ""Укрсиббанк""",поточний рахунок,26005573546200,"269,84","Об’єднання ""Самопоміч""",Кіровоградська обласна організація,39934913,Кіровоградська область,2016-12-31,5,2016,
"АБ ""Укргазбанк""",поточний рахунок,26007924420170,0,"Об’єднання ""Самопоміч""",Кіровоградська обласна організація,39934913,Кіровоградська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006055322365,81,"Об’єднання ""Самопоміч""",Козятинська міська організація,39921836,Вінницька область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003052516971,46,"Об’єднання ""Самопоміч""",Коломийська міська організація,39934583,Івано-Франківська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008054625201,0,"Об’єднання ""Самопоміч""",Комсомольська міська організація,39957113,Полтавська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000055021669,0,"Об’єднання ""Самопоміч""",Конотопська міська організація,39922934,Сумська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002055017701,"120,3","Об’єднання ""Самопоміч""",Конотопська районна організація,39959000,Сумська область,2016-12-31,5,2016,
невідомо,поточний рахунок,311112,0,"Об’єднання ""Самопоміч""",Костопільська районна організація,39925596,Рівненська область,2016-12-31,5,2016,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26429053600104,0,"Об’єднання ""Самопоміч""",Краматорська міська організація,39992303,Донецька область,2016-12-31,5,2016,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26007011696726,"3008,33","Об’єднання ""Самопоміч""",Кременчуцька міська організація,39953260,Полтавська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2600720237,0,"Об’єднання ""Самопоміч""",Криворізька міська організація,40300153,Дніпропетровська область,2016-12-31,5,2016,
"ПАТ ""ПУМБ""",поточний рахунок,2605310004,0,"Об’єднання ""Самопоміч""",Криворізька міська організація,40300153,Дніпропетровська область,2016-12-31,5,2016,корпоративної платіжної картки
невідомо,поточний рахунок,311113,0,"Об’єднання ""Самопоміч""",Лисичанська міська організація,39929840,Луганська область,2016-12-31,5,2016,
