Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,
невідомо,поточний рахунок,2111211,0,"Всеукраїнське об'єднання ""Батьківщина""",Маньківська районна організація,26096799,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111212,0,"Всеукраїнське об'єднання ""Батьківщина""",Монастирищенська районна організація,25974298,Черкаська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051530657,0,"Всеукраїнське об'єднання ""Батьківщина""",Придніпровська районна організація,40860122,Черкаська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26040051503777,0,"Всеукраїнське об'єднання ""Батьківщина""",Придніпровська районна організація,40860122,Черкаська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26050051521590,0,"Всеукраїнське об'єднання ""Батьківщина""",Придніпровська районна організація,40860122,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111213,0,"Всеукраїнське об'єднання ""Батьківщина""",Смілянська міська організація,25947924,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111214,0,"Всеукраїнське об'єднання ""Батьківщина""",Смілянська районна організація,25947858,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111215,0,"Всеукраїнське об'єднання ""Батьківщина""",Соснівська районна організація,25947930,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111216,0,"Всеукраїнське об'єднання ""Батьківщина""",Тальнівська районна організація,25974275,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111397,0,"Всеукраїнське об'єднання ""Батьківщина""",Уманська міська організація,25974306,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111217,0,"Всеукраїнське об'єднання ""Батьківщина""",Уманська районна організація,25874415,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111218,0,"Всеукраїнське об'єднання ""Батьківщина""",Христинівська районна організація,25874734,Черкаська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,260011051524483,"160,38","Всеукраїнське об'єднання ""Батьківщина""",Черкаська міська організація,25947918,Черкаська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009051544283,"708,58","Всеукраїнське об'єднання ""Батьківщина""",Черкаська міська організація,25947918,Черкаська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003051521053,"1233,98","Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26059051509847,0,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111402,0,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська районна організація,25947947,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111220,0,"Всеукраїнське об'єднання ""Батьківщина""",Чигиринська районна організація,36173211,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111222,0,"Всеукраїнське об'єднання ""Батьківщина""",Шполянська районна організація,25947893,Черкаська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111223,0,"Всеукраїнське об'єднання ""Батьківщина""",Вижницька районна організація,21418896,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111224,0,"Всеукраїнське об'єднання ""Батьківщина""",Герцаївська районна організація,21448733,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111449,0,"Всеукраїнське об'єднання ""Батьківщина""",Глибоцька районна організація,25811099,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111225,0,"Всеукраїнське об'єднання ""Батьківщина""",Заставнівська районна організація,25076010,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111226,0,"Всеукраїнське об'єднання ""Батьківщина""",Першотравнева районна організація,21444764,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111450,0,"Всеукраїнське об'єднання ""Батьківщина""",Садгірська районна організація,21445396,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111451,0,"Всеукраїнське об'єднання ""Батьківщина""",Сокирянська районна організація,25077618,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111228,0,"Всеукраїнське об'єднання ""Батьківщина""",Шевченківська районна організація,21445261,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111227,0,"Всеукраїнське об'єднання ""Батьківщина""",Чернівецька міська організація,21445373,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111230,0,"Всеукраїнське об'єднання ""Батьківщина""",Кельменецька районна організація,25076553,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111229,0,"Всеукраїнське об'єднання ""Батьківщина""",Кіцманська районна організація,25075233,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111231,0,"Всеукраїнське об'єднання ""Батьківщина""",Новодністровська міська організація,33574927,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111232,0,"Всеукраїнське об'єднання ""Батьківщина""",Новоселицька районна організація,26397928,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111233,0,"Всеукраїнське об'єднання ""Батьківщина""",Путильська районна організація,26034491,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111234,0,"Всеукраїнське об'єднання ""Батьківщина""",Сторожинецька районна організація,25080218,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111235,0,"Всеукраїнське об'єднання ""Батьківщина""",Хотинська районна організація,25811061,Чернівецька область,2018-03-31,1,2018,
"АТ ""Ощадбанк""",поточний рахунок,26005300496931,"3266,08","Всеукраїнське об'єднання ""Батьківщина""",Чернівецька обласна організація,21436173,Чернівецька область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111236,0,"Всеукраїнське об'єднання ""Батьківщина""",Бахмацька районна організація,25851383,Чернігівська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000051416115,0,"Всеукраїнське об'єднання ""Батьківщина""",Бобровицька районна організація,25951601,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,26432051400056,0,"Всеукраїнське об'єднання ""Батьківщина""",Борзнянська районна організація,25932087,Чернігівська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009051414334,0,"Всеукраїнське об'єднання ""Батьківщина""",Городнянська районна організація,25851874,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111239,0,"Всеукраїнське об'єднання ""Батьківщина""",Деснянська районна організація,25901299,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111343,0,"Всеукраїнське об'єднання ""Батьківщина""",Ічнянська районна організація,25786912,Чернігівська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26434051400894,0,"Всеукраїнське об'єднання ""Батьківщина""",Козелецька районна організація,25623363,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111241,0,"Всеукраїнське об'єднання ""Батьківщина""",Корюківська районна організація,25900978,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111242,0,"Всеукраїнське об'єднання ""Батьківщина""",Куликівська районна організація,25621418,Чернігівська область,2018-03-31,1,2018,
"АТ ""Ощадбанк""",поточний рахунок,26425301064297,0,"Всеукраїнське об'єднання ""Батьківщина""",Менська районна організація,25786266,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111243,0,"Всеукраїнське об'єднання ""Батьківщина""",Ніжинська міська організація,25901431,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111244,0,"Всеукраїнське об'єднання ""Батьківщина""",Ніжинська районна організація,25851928,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111364,0,"Всеукраїнське об'єднання ""Батьківщина""",Новгород-Сіверська районна організація,25786007,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111448,0,"Всеукраїнське об'єднання ""Батьківщина""",Новозаводська районна організація,25901307,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111368,0,"Всеукраїнське об'єднання ""Батьківщина""",Носівська районна організація,25622470,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111379,0,"Всеукраїнське об'єднання ""Батьківщина""",Прилуцька міська організація,25901230,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111380,0,"Всеукраїнське об'єднання ""Батьківщина""",Прилуцька районна організація,25955384,Чернігівська область,2018-03-31,1,2018,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26431300085904,0,"Всеукраїнське об'єднання ""Батьківщина""",Прилуцька районна організація,25955384,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111245,0,"Всеукраїнське об'єднання ""Батьківщина""",Ріпкинська районна організація,25851348,Чернігівська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007051417140,0,"Всеукраїнське об'єднання ""Батьківщина""",Семенівська районна організація,25932454,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111392,0,"Всеукраїнське об'єднання ""Батьківщина""",Сосницька районна організація,25787001,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111247,0,"Всеукраїнське об'єднання ""Батьківщина""",Срібнянська районна організація,25951713,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111249,0,"Всеукраїнське об'єднання ""Батьківщина""",Чернігівська міська організація,25786533,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,26436051500123,0,"Всеукраїнське об'єднання ""Батьківщина""",Чернігівська районна організація,25851225,Чернігівська область,2018-03-31,1,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009050016918,"1439,82","Всеукраїнське об'єднання ""Батьківщина""",Чернігівська обласна організація,25785516,Чернігівська область,2018-03-31,1,2018,
невідомо,поточний рахунок,2111251,0,"Всеукраїнське об'єднання ""Батьківщина""",Щорська районна організація,25786674,Чернігівська область,2018-03-31,1,2018,
"АБ ""Укргазбанк""",поточний рахунок,26046903289478,0,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018,рахунок для соціальних виплат
"АБ ""Укргазбанк""",поточний рахунок,26007212001988,600,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018,поточний
"ПАТ ""Мегабанк""",поточний рахунок,2600426373,"721,34","Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018,поточний
"ПАТ ""Мегабанк""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,2604826373,"4380711,07","Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-06-30,2,2018,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26000011969944,"3,61","Всеукраїнське об'єднання ""Батьківщина""",Вінницька обласна організація,25511109,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111276,0,"Всеукраїнське об'єднання ""Батьківщина""",Вінницька міська організація,25962102,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111452,0,"Всеукраїнське об'єднання ""Батьківщина""",Гайсинська міська організація,36968033,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111311,0,"Всеукраїнське об'єднання ""Батьківщина""",Гніванська міська організація,37058480,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111277,0,"Всеукраїнське об'єднання ""Батьківщина""",Жмеринська міська організація,25962289,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111455,0,"Всеукраїнське об'єднання ""Батьківщина""",Іллінецька міська організація,36928142,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111457,0,"Всеукраїнське об'єднання ""Батьківщина""",Калинівська міська організація,37258699,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111278,0,"Всеукраїнське об'єднання ""Батьківщина""",Козятинська міська організація,26142105,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111279,0,"Всеукраїнське об'єднання ""Батьківщина""",Ладижинська міська організація,26142080,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111459,0,"Всеукраїнське об'єднання ""Батьківщина""",Липовецька міська організація,36522866,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111280,0,"Всеукраїнське об'єднання ""Батьківщина""",Могилів-Подільська міська організація,34893251,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111461,0,"Всеукраїнське об'єднання ""Батьківщина""",Немирівська міська організація,36788611,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111281,0,"Всеукраїнське об'єднання ""Батьківщина""",Хмільницька міська організація,36575258,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111282,0,"Всеукраїнське об'єднання ""Батьківщина""",Барська районна організація,25962071,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111283,0,"Всеукраїнське об'єднання ""Батьківщина""",Бершадська районна організація,26012236,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111284,0,"Всеукраїнське об'єднання ""Батьківщина""",Вінницька районна організація,25962119,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111285,0,"Всеукраїнське об'єднання ""Батьківщина""",Гайсинська районна організація,25962256,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111286,0,"Всеукраїнське об'єднання ""Батьківщина""",Жмеринська районна організація,25512623,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111287,0,"Всеукраїнське об'єднання ""Батьківщина""",Замостянська районна організація,25962094,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111288,0,"Всеукраїнське об'єднання ""Батьківщина""",Іллінецька районна організація,26142097,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111289,0,"Всеукраїнське об'єднання ""Батьківщина""",Калинівська районна організація,25512304,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111290,0,"Всеукраїнське об'єднання ""Батьківщина""",Козятинська районна організація,25962243,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111291,0,"Всеукраїнське об'єднання ""Батьківщина""",Крижопільська районна організація,25962148,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111292,0,"Всеукраїнське об'єднання ""Батьківщина""",Липовецька районна організація,25962384,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111293,0,"Всеукраїнське об'єднання ""Батьківщина""",Літинська районна організація,25845810,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111359,0,"Всеукраїнське об'єднання ""Батьківщина""",Могилів-Подільська районна організація,35711789,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111294,0,"Всеукраїнське об'єднання ""Батьківщина""",Мурованокуриловецька районна організація,25962160,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111295,0,"Всеукраїнське об'єднання ""Батьківщина""",Немирівська районна організація,25962177,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111370,0,"Всеукраїнське об'єднання ""Батьківщина""",Оратівська районна організація,36684877,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111296,0,"Всеукраїнське об'єднання ""Батьківщина""",Піщанська районна організація,25962191,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111376,0,"Всеукраїнське об'єднання ""Батьківщина""",Погребищенська районна організація,36244203,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111297,0,"Всеукраїнське об'єднання ""Батьківщина""",Правобережна районна організація,25962088,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111298,0,"Всеукраїнське об'єднання ""Батьківщина""",Староміська районна організація,25918667,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111299,0,"Всеукраїнське об'єднання ""Батьківщина""",Теплицька районна організація,25962214,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111300,0,"Всеукраїнське об'єднання ""Батьківщина""",Тиврівська районна організація,25962220,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111301,0,"Всеукраїнське об'єднання ""Батьківщина""",Томашпільська районна організація,25962266,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111302,0,"Всеукраїнське об'єднання ""Батьківщина""",Тростянецька районна організація,25962237,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111303,0,"Всеукраїнське об'єднання ""Батьківщина""",Тульчинська районна організація,25962131,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111304,0,"Всеукраїнське об'єднання ""Батьківщина""",Хмільницька районна організація,36575263,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111403,0,"Всеукраїнське об'єднання ""Батьківщина""",Чернівецька районна організація,36834065,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111305,0,"Всеукраїнське об'єднання ""Батьківщина""",Чечельницька районна організація,25888357,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,26008055332654,0,"Всеукраїнське об'єднання ""Батьківщина""",Шаргородська районна організація,25962125,Вінницька область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111306,0,"Всеукраїнське об'єднання ""Батьківщина""",Ямпільська районна організація,26076087,Вінницька область,2018-06-30,2,2018,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26005000001595,"574,35","Всеукраїнське об'єднання ""Батьківщина""",Волинська обласна організація,25787544,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111271,0,"Всеукраїнське об'єднання ""Батьківщина""",Володимир-Волинська міська організація,25910016,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111474,0,"Всеукраїнське об'єднання ""Батьківщина""",Володимир-Волинська районна організація,25910045,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111272,0,"Всеукраїнське об'єднання ""Батьківщина""",Горохівська районна організація,25910068,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111273,0,"Всеукраїнське об'єднання ""Батьківщина""",Іваничівська районна організація,25910051,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211115,0,"Всеукраїнське об'єднання ""Батьківщина""",Камінь-Каширська районна організація,25910074,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211116,0,"Всеукраїнське об'єднання ""Батьківщина""",Ківерцівська районна організація,25910080,Волинська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004055510716,"300,67","Всеукраїнське об'єднання ""Батьківщина""",Ковельська міська організація,25910039,Волинська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055506469,0,"Всеукраїнське об'єднання ""Батьківщина""",Ковельська районна організація,25910097,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211118,0,"Всеукраїнське об'єднання ""Батьківщина""",Локачинська районна організація,25909941,Волинська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007055517909,"424,37","Всеукраїнське об'єднання ""Батьківщина""",Луцька міська організація,25910022,Волинська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008055519865,"214,75","Всеукраїнське об'єднання ""Батьківщина""",Луцька районна організація,25910105,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111274,0,"Всеукраїнське об'єднання ""Батьківщина""",Любешівська районна організація,36716987,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211120,0,"Всеукраїнське об'єднання ""Батьківщина""",Любомльська районна організація,25909958,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211121,0,"Всеукраїнське об'єднання ""Батьківщина""",Маневицька районна організація,25909964,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111275,0,"Всеукраїнське об'єднання ""Батьківщина""",Нововолинська міська організація,25788221,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211124,0,"Всеукраїнське об'єднання ""Батьківщина""",Ратнівська районна організація,25816276,Волинська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006055512381,"589,2","Всеукраїнське об'єднання ""Батьківщина""",Рожищенська районна організація,25909970,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211125,0,"Всеукраїнське об'єднання ""Батьківщина""",Старовижівська районна організація,25909987,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211126,0,"Всеукраїнське об'єднання ""Батьківщина""",Турійська районна організація,25909993,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,211127,0,"Всеукраїнське об'єднання ""Батьківщина""",Шацька районна організація,25910000,Волинська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111252,0,"Всеукраїнське об'єднання ""Батьківщина""",Васильківська районна організація,25927063,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005053525144,0,"Всеукраїнське об'єднання ""Батьківщина""",Апостолівська районна організація,25839264,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000050300991,0,"Всеукраїнське об'єднання ""Батьківщина""",Томаківська районна організація,25927078,Дніпропетровська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111330,0,"Всеукраїнське об'єднання ""Батьківщина""",Павлоградська районна організація,26050587,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050293540,"16,74","Всеукраїнське об'єднання ""Батьківщина""",Верхньодніпровська районна організація,25947108,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050267479,2237,"Всеукраїнське об'єднання ""Батьківщина""",Новомосковська районна організація,26051168,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004050280987,0,"Всеукраїнське об'єднання ""Батьківщина""",Новомосковська районна організація,26051168,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26048050219260,0,"Всеукраїнське об'єднання ""Батьківщина""",Новомосковська районна організація,26051168,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26054050237667,0,"Всеукраїнське об'єднання ""Батьківщина""",Новомосковська районна організація,26051168,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26081000739906,0,"Всеукраїнське об'єднання ""Батьківщина""",Новомосковська районна організація,26051168,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050262935,"144,91","Всеукраїнське об'єднання ""Батьківщина""",Нікопольська районна організація,25841717,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,35700050244489,0,"Всеукраїнське об'єднання ""Батьківщина""",Нікопольська районна організація,25841717,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26004050298559,0,"Всеукраїнське об'єднання ""Батьківщина""",Магдалинівська районна організація,25927057,Дніпропетровська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111334,0,"Всеукраїнське об'єднання ""Батьківщина""",Криничанська районна організація,25841462,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053511517,0,"Всеукраїнське об'єднання ""Батьківщина""",Криворізька районна організація,33453643,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001050305768,0,"Всеукраїнське об'єднання ""Батьківщина""",Дніпровська районна організація,25914066,Дніпропетровська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111257,0,"Всеукраїнське об'єднання ""Батьківщина""",П'ятихатська районна організація,25819103,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050281483,"82,66","Всеукраїнське об'єднання ""Батьківщина""",Петриківська районна організація,25914072,Дніпропетровська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111255,0,"Всеукраїнське об'єднання ""Батьківщина""",Петропавлівська районна організація,25914089,Дніпропетровська область,2018-06-30,2,2018,
невідомо,поточний рахунок,2111256,0,"Всеукраїнське об'єднання ""Батьківщина""",Покровська районна організація,25841746,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007050275029,0,"Всеукраїнське об'єднання ""Батьківщина""",Синельниківська районна організація,25914057,Дніпропетровська область,2018-06-30,2,2018,
"АТ ""Ощадбанк""",поточний рахунок,26004300633436,0,"Всеукраїнське об'єднання ""Батьківщина""",Солонянська районна організація,33811574,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002053518596,0,"Всеукраїнське об'єднання ""Батьківщина""",Софіївська районна організація,25947083,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000050269195,"384,16","Всеукраїнське об'єднання ""Батьківщина""",Царичанська районна організація,25841670,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000053512505,0,"Всеукраїнське об'єднання ""Батьківщина""",Широківська районна організація,25841410,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26053053507329,0,"Всеукраїнське об'єднання ""Батьківщина""",Широківська районна організація,25841410,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26008050293118,0,"Всеукраїнське об'єднання ""Батьківщина""",Юр'ївська районна організація,25841427,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003050016077,0,"Всеукраїнське об'єднання ""Батьківщина""",Амур-Нижньодніпровська районна організація,25841373,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050307182,0,"Всеукраїнське об'єднання ""Батьківщина""",Шевченківська районна організація,25841386,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26003050277452,0,"Всеукраїнське об'єднання ""Батьківщина""",Чечелівська районна організація,25841433,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26055050234829,0,"Всеукраїнське об'єднання ""Батьківщина""",Чечелівська районна організація,25841433,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050267720,0,"Всеукраїнське об'єднання ""Батьківщина""",Центральна районна організація,25841404,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26053050237196,0,"Всеукраїнське об'єднання ""Батьківщина""",Центральна районна організація,25841404,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005050279016,95,"Всеукраїнське об'єднання ""Батьківщина""",Індустріальна районна організація,25841686,Дніпропетровська область,2018-06-30,2,2018,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26006050274753,214,"Всеукраїнське об'єднання ""Батьківщина""",Дніпровська міська організація,25841338,Дніпропетровська область,2018-06-30,2,2018,
