Вид транспортного засобу,Марка/модель,Рік випуску,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Дата набуття речового права,Сума витрат на отримання речового права (грн),Дата втрати речового права,Дата відчуження,Вартість відчуження,Наявність обтяжень,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Вид речового права,Тип власника,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
Автомобілі легкові,А/м Тойота Ленд Крузер (Обʼєм двигуна 4664 куб.см.),2005,,,,2005-12-05,91454,,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1984 куб.см.),2007,,,,2007-10-05,176750,,,,обтяження відсутнє,,"16272,2",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1896 куб.см.),2008,,,,2008-10-24,"209169,05",,,,обтяження відсутнє,,"38793,18",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2008,,,,2008-12-12,"109121,6",,,,обтяження відсутнє,,"3785,36",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота RAV4 (Обʼєм двигуна 1987 куб.см.),2017,,,,2018-05-26,"747998,13",,,,обтяження відсутнє,,"724268,81",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"11088,81",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"11088,81",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Фольксваген Мультівен (Обʼєм двигуна 3189 куб.см.),2008,,,,2011-03-04,525000,,,,обтяження відсутнє,,"153055,67",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2014-08-21,112434,,,,обтяження відсутнє,,"24087,12",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2010-09-29,112434,,,,обтяження відсутнє,,"24087,12",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Skoda Octavia A5 (Обʼєм двигуна 1598 куб.см.),2010,,,,2010-06-30,159817,,,,обтяження відсутнє,,"29618,14",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1395 куб.см.),2017,,,,2017-01-26,"442580,83",,,,обтяження відсутнє,,"369574,19",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1598 куб.см.),2017,,,,2017-01-26,"412819,17",,,,обтяження відсутнє,,"344772,75",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2008,,,,2009-11-13,92720,,,,обтяження відсутнє,,42635,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2007,,,,2008-02-21,74870,,,,обтяження відсутнє,,"26669,69",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі легкові,Mercedes-Benz S600 (5513 куб.см),2012,"ТОВ ""Інтернаціональні Індивідуальні Проекти""",37768452,"м. Київ, вул. Ю. Шумського, буд. 1, оф. 114",2018-04-02,4162724,2019-04-02,,,обтяження відсутнє,"298158,98",,право користування,юридична особа,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-09-30,3,2018
Автомобілі вантажні (спеціальні),"ЗАЗ 110557, 1197 куб. см",2006,,,,2006-01-01,4795,,,,обтяження відсутнє,,4075,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Волинська обласна організація,25787544,Волинська область,2018-09-30,3,2018
Автомобілі легкові,"TOYOTA TERCEL, білий Сєдан легковий, 1300 куб.см",1996,Політична партія “Всеукраїнське обʼєднання “Батьківщина”,20069956,"м. Київ, вул. Турівська, буд. 15",2017-09-30,,2018-12-31,,,обтяження відсутнє,,,право користування,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,2018-09-30,3,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2010-02-26,"17763,86",,,,обтяження відсутнє,,"1742,5",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Житомирська обласна організація,25776533,Житомирська область,2018-09-30,3,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2006,,,,2009-12-02,15600,,,,обтяження відсутнє,,10920,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Попільнянська районна організація,33864810,Житомирська область,2018-09-30,3,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-03-22,10000,,,,обтяження відсутнє,,"9761,84",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Івано-Франківська обласна організація,25789520,Івано-Франківська область,2018-09-30,3,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2005-03-06,,,,,обтяження відсутнє,,12000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Кіровоградська обласна організація,24146984,Кіровоградська область,2018-09-30,3,2018
Автомобілі легкові,"DAEWOO-FSO TF696, 1598 куб. см",2007,,,,2007-11-27,,,,,обтяження відсутнє,,64551,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Кіровоградська обласна організація,24146984,Кіровоградська область,2018-09-30,3,2018
Автомобілі легкові,А/м Газ/3110 (об'єм двигуна 2500 куб. см.),2003,,,,2007-08-11,27307,,,,обтяження відсутнє,,"25890,34",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,2018-09-30,3,2018
Автомобілі вантажні (спеціальні),А/м ЗАЗ/ 110557 (об'єм двигуна 1197 куб. см.),2005,,,,2007-10-16,22040,,,,обтяження відсутнє,,"16373,08",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,2018-09-30,3,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2006,,,,2007-10-24,29300,,,,обтяження відсутнє,,9800,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Сумська обласна організація,24011118,Сумська область,2018-09-30,3,2018
Автомобілі вантажні (спеціальні),"автомобіль вантажний пікап марки ЗАЗ 110557, обєм двигуна 1197 куб.см.",2006,,,,2011-01-01,,,,,обтяження відсутнє,,19490,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Херсонська міська організація,25801563,Херсонська область,2018-09-30,3,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-07-07,8800,,,,обтяження відсутнє,,7480,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Хмельницька обласна організація,22777686,Хмельницька область,2018-09-30,3,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-07-31,28700,,,,обтяження наявне,,8550,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,2018-09-30,3,2018
Автомобілі вантажні (спеціальні),"А/м ЗАЗ 110557 ПІКАП-В,1190",2005,,,,2007-08-31,10000,,,,обтяження відсутнє,,,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,2018-09-30,3,2018
Автомобілі легкові,А/м Тойота Чайзер,1996,,,,2001-11-13,"34774,58",,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2002-02-09,"9372,93",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2006-06-06,"7057,36",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2002-09-05,"6973,82",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2001-12-01,"6899,29",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2003-04-24,"7140,69",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Камрі (Обʼєм двигуна 2995 куб.см.),2005,,,,2005-12-02,"93040,86",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Камрі (Обʼєм двигуна 2995 куб.см.),2005,,,,2005-12-02,"124762,27",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Ленд Крузер (Обʼєм двигуна 4664 куб.см.),2005,,,,2014-10-09,"119616,2",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Ленд Крузер (Обʼєм двигуна 4664 куб.см.),2005,,,,2005-12-05,91454,,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1984 куб.см.),2007,,,,2007-10-05,176750,,,,обтяження відсутнє,,13859,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1896 куб.см.),2008,,,,2008-10-24,"209169,05",,,,обтяження відсутнє,,"35929,72",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2008,,,,2008-12-12,"109121,6",,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота RAV4 (Обʼєм двигуна 1987 куб.см.),2017,,,,2018-05-26,"747998,13",,,,обтяження відсутнє,,"712404,15",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"9690,47",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"9690,47",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Фольксваген Мультівен (Обʼєм двигуна 3189 куб.см.),2008,,,,2011-03-04,525000,,,,обтяження відсутнє,,"145833,45",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2014-08-21,112434,,,,обтяження відсутнє,,"22246,56",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2010-09-29,112434,,,,обтяження відсутнє,,"22246,56",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Skoda Octavia A5 (Обʼєм двигуна 1598 куб.см.),2010,,,,2010-06-30,159817,,,,обтяження відсутнє,,"26987,86",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1395 куб.см.),2017,,,,2017-01-26,"442580,83",,,,обтяження відсутнє,,"362279,51",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1598 куб.см.),2017,,,,2017-01-26,"412819,17",,,,обтяження відсутнє,,"337974,09",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2008,,,,2009-11-13,92720,,,,обтяження відсутнє,,41690,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2007,,,,2008-02-21,74870,,,,обтяження відсутнє,,"25910,63",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,Mercedes-Benz S600 (5513 куб.см),2012,"ТОВ ""Інтернаціональні індивидуальні проекти""",37768452,"м. Київ, вул. Ю. Шумського, буд. 1, оф. 114",2018-04-02,4162724,2019-04-02,,,обтяження відсутнє,"285427,24",,право користування,юридична особа,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Чайзер,1996,,,,2001-11-13,"34774,58",,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1800 куб.см.),1996,,,,2002-02-09,"9372,93",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2006-06-06,"7057,36",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2002-09-05,"6973,82",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2001-12-01,"6899,29",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Терсел (Обʼєм двигуна 1300 куб.см.),1996,,,,2003-04-24,"7140,69",,,,обтяження відсутнє,,500,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Камрі (Обʼєм двигуна 2995 куб.см.),2005,,,,2005-12-02,"93040,86",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Камрі (Обʼєм двигуна 2995 куб.см.),2005,,,,2005-12-02,"124762,27",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Ленд Крузер (Обʼєм двигуна 4664 куб.см.),2005,,,,2014-10-09,"119616,2",,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота Ленд Крузер (Обʼєм двигуна 4664 куб.см.),2005,,,,2005-12-05,91454,,,,обтяження відсутнє,,5000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2006,,,,2006-08-22,93291,,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1984 куб.см.),2007,,,,2007-10-05,176750,,,,обтяження відсутнє,,13859,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Фольксваген Транспортер (Обʼєм двигуна 1896 куб.см.),2008,,,,2008-10-24,"209169,05",,,,обтяження відсутнє,,"35929,72",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Октавія Тур (Обʼєм двигуна 1598 куб.см.),2008,,,,2008-12-12,"109121,6",,,,обтяження відсутнє,,2000,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Тойота RAV4 (Обʼєм двигуна 1987 куб.см.),2017,,,,2018-05-26,"747998,13",,,,обтяження відсутнє,,"712404,15",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"9690,47",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Рено Кангу (Обʼєм двигуна 1390 куб.см.),2008,,,,2009-10-15,85900,,,,обтяження відсутнє,,"9690,47",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Фольксваген Мультівен (Обʼєм двигуна 3189 куб.см.),2008,,,,2011-03-04,525000,,,,обтяження відсутнє,,"145833,45",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2014-08-21,112434,,,,обтяження відсутнє,,"22246,56",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Шкода Румстер (Обʼєм двигуна 1198 куб.см.),2010,,,,2010-09-29,112434,,,,обтяження відсутнє,,"22246,56",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Skoda Octavia A5 (Обʼєм двигуна 1598 куб.см.),2010,,,,2010-06-30,159817,,,,обтяження відсутнє,,"26987,86",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1395 куб.см.),2017,,,,2017-01-26,"442580,83",,,,обтяження відсутнє,,"362279,51",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,А/м Skoda Octavia A7 (Обʼєм двигуна 1598 куб.см.),2017,,,,2017-01-26,"412819,17",,,,обтяження відсутнє,,"337974,09",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2008,,,,2009-11-13,92720,,,,обтяження відсутнє,,41690,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі вантажні (спеціальні),"А/м ГАЗ ""Газель"" (Обʼєм двигуна 2464 куб.см.)",2007,,,,2008-02-21,74870,,,,обтяження відсутнє,,"25910,63",право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі легкові,Mercedes-Benz S600 (5513 куб.см),2012,"ТОВ ""Інтернаціональні індивидуальні проекти""",37768452,"м. Київ, вул. Ю. Шумського, буд. 1, оф. 114",2018-04-02,4162724,2019-04-02,,,обтяження відсутнє,"285427,24",,право користування,юридична особа,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,2018-12-31,4,2018
Автомобілі вантажні (спеціальні),"ЗАЗ 110557, 1197 куб. см",2006,,,,2006-01-01,4795,,,,обтяження відсутнє,,3835,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Волинська обласна організація,25787544,Волинська область,2018-12-31,4,2018
Автомобілі легкові,"TOYOTA TERCEL, білий Сєдан легковий, 1300 куб.см",1996,Політична партія “Всеукраїнське обʼєднання “Батьківщина”,20069956,"м. Київ, вул. Турівська, буд. 15",2017-09-30,,2018-12-31,,,обтяження відсутнє,,,право користування,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,2018-12-31,4,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2010-02-26,"17763,86",,,,обтяження відсутнє,,1615,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Житомирська обласна організація,25776533,Житомирська область,2018-12-31,4,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2006,,,,2009-12-02,15600,,,,обтяження відсутнє,,10140,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Попільнянська районна організація,33864810,Житомирська область,2018-12-31,4,2018
Автомобілі легкові,"ЗАЗ 110557, 1197 куб. см",2005,,,,2007-03-22,10000,,,,обтяження відсутнє,,8571,право власності,партійний осередок,"Всеукраїнське об'єднання ""Батьківщина""",Івано-Франківська обласна організація,25789520,Івано-Франківська область,2018-12-31,4,2018
