Вид фінансових зобовʼязань,Дата виникнення,Сума (вартість) зобовʼязання на момент виникнення,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Місце проживання (для фіз. осіб)/Юридична адреса (для юр. осіб),Сума (вартість) на кінець звітного періоду грн,Тип особи,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
податки із зарплати,01.07.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.07.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.07.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,28.07.2023,27.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,28.07.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.07.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.08.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.08.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги ,01.08.2023,600.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.07.2023,183.45,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.08.2023,15.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.08.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,25.08.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.08.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.08.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.07.2023,621.46,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.08.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.08.2023,1173.9,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.08.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги,01.08.2023,600.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.09.2023,1100.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.09.2023,1206.04,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги ,01.09.2023,591.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.08.2023,612.76,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,28.09.2023,30.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,28.09.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,25.09.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.09.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.09.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.09.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.09.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.09.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.08.2023,179.8,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.10.2023,1184.03,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги ,01.10.2023,600.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.10.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.10.2023,24.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,30.10.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,26.10.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.10.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.10.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.10.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.10.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.09.2023,180.7,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.09.2023,615.82,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.11.2023,2750.0,"Товариство з обмеженою відповідальністю ""КАМПУС СООР""",44748636,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Чекірди Гната буд. 10",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,29.11.2023,18.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,29.11.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,05.12.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.11.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.10.2023,182.15,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.12.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.11.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.10.2023,620.75,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.11.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.11.2023,2364.06,"Відділ культури, національностей, релігій та туризму Городоцької міської ради",41945568,"Хмельницька обл., Хмельницький р-н, м. Городок вул. Грушевського буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.11.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
телекомунікаційні послуги ,01.11.2023,599.0,"Приватне акціонерне товариство ""КИЇВСТАР""",21673832,м. Киїів вул. Дегтярівська буд. 53,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.01.2023,600.0,"Товариство з обмеженою відповідальністю ""Епіцентр К""",32490244,м. Київ вул. Берковецька буд. 6К,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.12.2023,248.0,Білогірська селищна рада,04403143,"Хмельницька обл., Шепетівський р-н, смт Білогіря вул. Шевченка буд. 44",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
за програму МЕДок,19.12.2023,1450.0,Третько Сергій Віталійович,,хмельницька обл.,0.0,Фізична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.11.2023,623.85,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,25.12.2023,21.57,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.12.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.12.2023,50.25,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із зарплати,01.12.2023,603.0,Головне управління Державної податкової служби у Хмельницькій області,37971775,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки по зарплаті,01.12.2023,737.0,Головне управління Державної податкової служби у Хмельницькій області,43142957,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
заробітна плата,01.12.2023,2696.75,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.01.2023,2400.0,"Товариство з обмеженою відповідальністю ""Лотівка Еліт""",32678215,"Хмельницька обл., Шепетівський р-н, село Лотівка вул. Центральна буд. 1 корпус Б",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,27.12.2023,0.64,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із з інших операцій,27.12.2023,1.5,Головне управління Державної податкової служби у Хмельницькій області,38045529,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
за оренду обладнання,01.01.2023,80.5,"Акціонерне товариство ""Райффайзен Банк""",20846070,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
податки із з інших операцій,27.12.2023,18.0,Головне управління Державної податкової служби у Хмельницькій області,38045529,"Хмельницька обл., Хмельницький р-н, м. Хмельницький вул. Пилипчука буд. 17",0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,28.12.2023,60.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
банківські послуги,28.12.2023,150.0,"Акціонерне товариство ""Райффайзен Банк""",14305909,м. Київ вул. Генерала Алмазова буд. 4А,0.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.11.2023,183.06,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",183.06,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.12.2023,174.17,Відділ культури та туризму Чемеровецької селищної ради,41114556,"Хмельницька обл., Камянець-Подільський р-н, смт Чемерівці вул. Центральна буд. 42",174.17,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.12.2023,628.22,Управління культури та туризму Дунаєвецької міської ради,42732053,"Хмельницька обл., Камянець-Подільський р-н, м. Дунаївці вул. Шевченка буд. 51",628.22,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,04.01.2021,6000.0,"Товариство з обмеженою відповідальністю ""Епіцентр К""",32490244,м. Київ вул. Берковецька буд. 6К,6000.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,03.01.2022,6000.0,"Товариство з обмеженою відповідальністю ""Епіцентр К""",32490244,м. Київ вул. Берковецька буд. 6К,6000.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
оренда приміщення,01.01.2023,6000.0,"Товариство з обмеженою відповідальністю ""Епіцентр К""",32490244,м. Київ вул. Берковецька буд. 6К,6000.0,Юридична особа,ЗА КОНКРЕТНІ СПРАВИ,Центральний офіс,39933113,Хмельницька область,4,2023
