Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік
"ПАТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA673515330000026005052167090,71012.00,ЗА МАЙБУТНЄ,ХАРКІВСЬКА ОБЛАСНА організація,36818462,Харківська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA113052990000026003031009058,97311.03,ЗА МАЙБУТНЄ,ЛЬВІВСЬКА ОБЛАСНА організація,36659966,Львівська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Вкладний (депозитний) рахунок,UA553052990000026104001000113,409306.99,ЗА МАЙБУТНЄ,ЛЬВІВСЬКА ОБЛАСНА організація,36659966,Львівська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA353052990000026186001000692,61.40,ЗА МАЙБУТНЄ,ЛЬВІВСЬКА ОБЛАСНА організація,36659966,Львівська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA953387830000026009055128009,14891.35,ЗА МАЙБУТНЄ,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,36721143,Тернопільська обл.,2021-06-30,2,2021
"АТ""БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ """,Поточний рахунок,UA623802810000026003024429001,453845.77,ЗА МАЙБУТНЄ,КИЇВСЬКА ОБЛАСНА організація,35089318,Київська обл.,2021-06-30,2,2021
"АТ КБ ""Приватбанк""",Поточний рахунок,UA273026890000026001055364221,55658.69,ЗА МАЙБУТНЄ,ВІННИЦЬКА ОБЛАСНА організація,36474205,Вінницька обл.,2021-06-30,2,2021
"ФІЛІЯ-ДОНЕЦЬКЕ ОБЛАСНЕ УПРАВЛІННЯ АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНИЙ ОЩАДНИЙ БАНК УКРАЇНИ""",Поточний рахунок,UA793351060000026005300711328,172466.16,ЗА МАЙБУТНЄ,ДОНЕЦЬКА ОБЛАСНА організація,36443774,Донецька обл.,2021-06-30,2,2021
АТ «ОЩАДБАНК» ,Поточний рахунок,UA313288450000026001300676660,1070179.70,ЗА МАЙБУТНЄ,ОДЕСЬКА ОБЛАСНА організація,36612687,Одеська обл.,2021-06-30,2,2021
ПЕРШИЙ УКРАЇНСЬКИЙ МIЖНАРОДНИЙ БАНК,Поточний рахунок,UA793348510000000026005125627,0.00,ЗА МАЙБУТНЄ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,36639798,Дніпропетровська обл.,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA433375460000026007055029277,475745.28,ЗА МАЙБУТНЄ,СУМСЬКА ОБЛАСНА організація,43540318,Сумська обл.,2021-06-30,2,2021
"АТ""ПУМБ""",Поточний рахунок,UA453348510000000026001124989,868935.61,ЗА МАЙБУТНЄ,ВОЛИНСЬКА ОБЛАСНА організація,37029088,Волинська обл.,2021-06-30,2,2021
"АТ ""ПУМБ""",Поточний рахунок,UA353348510000000026001112559,512508.33,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2021-06-30,2,2021
"АТ КБ ""ПРИВАТБАНК""",Поточний рахунок,UA363052990000026002006201183,100.00,ЗА МАЙБУТНЄ,Центральний офіс,36088708,Україна,2021-06-30,2,2021
