Найменування банку,Вид рахунку,Номер рахунку,Сума коштів,Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Дата,Квартал,Рік,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007052920698,9000,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-09-30,3,2017,
"АТ ""Ощадбанк""",поточний рахунок,26003300980169,0,Європейська солідарність,Коломийська міська організація,39790251,Івано-Франківська область,2017-09-30,3,2017,
"ПАТ ""Промислово-фінансовий банк""",поточний рахунок,26001424501,1,Європейська солідарність,Кременчуцька міська організація,39957532,Полтавська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053718941,"1379,41",Європейська солідарність,Луганська обласна організація,39825996,Луганська область,2017-09-30,3,2017,
"ПАТ ""МІБ""",поточний рахунок,26004010318212,"120941,14",Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053219711,"1933,57",Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26041053203743,0,Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2017-09-30,3,2017,
"ПАТ ""Банк Восток""",поточний рахунок,26003010325274,"2733,47",Європейська солідарність,Одеська обласна організація,39607381,Одеська область,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26000212002144,0,Європейська солідарність,Полтавська міська організація,39962153,Полтавська область,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26000279199,"458,47",Європейська солідарність,Полтавська обласна організація,26090791,Полтавська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009054713048,"434,07",Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055016910,"9749,7",Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426055000048,0,Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422055000796,0,Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055114295,"32288,29",Європейська солідарність,Тернопільська обласна організація,39614425,Тернопільська область,2017-09-30,3,2017,
"ПАТ ""Мегабанк""",поточний рахунок,2600912063,80672,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-09-30,3,2017,
"ПАТ ""Мегабанк""",поточний рахунок,2600420063,"253,19",Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26001266059,"59984,34",Європейська солідарність,Херсонська обласна організація,39438699,Херсонська область,2017-09-30,3,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26001011576381,"11885,7",Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-09-30,3,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000021523322,"4265,35",Європейська солідарність,Черкаська обласна організація,39602603,Черкаська область,2017-09-30,3,2017,
"АБ ""Укргазбанк""",поточний рахунок,26001266565,"4596,25",Європейська солідарність,Чернівецька обласна організація,39692702,Чернівецька область,2017-09-30,3,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26006011627020,"16306,42",Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2017-09-30,3,2017,
"ПАТ ""МІБ""",поточний рахунок,26006020316815,"184384,35",Європейська солідарність,Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26102010316815,860000,Європейська солідарність,Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26049010316815,0,Європейська солідарність,Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26108070316815,200000,Європейська солідарність,Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок для отримання коштів з Державного бюджету України на фінансування статутної діяльності,26007030316815,0,Європейська солідарність,Центральний офіс,21715714,Україна,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26003924420903,"20585,96",Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26434500997855,0,Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26432500899416,0,Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26431500976415,0,Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26434052502446,0,Європейська солідарність,Івано-Франківська обласна організація,39655372,Івано-Франківська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26003010318161,"35572,69",Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26100010318161,143000,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26047010318161,0,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,29036055300978,3,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26434055300205,0,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430055300986,0,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055300976,0,Європейська солідарність,Вінницька обласна організація,39508645,Вінницька область,2017-12-31,4,2017,
"АБ ""Південний""",поточний рахунок,26006010004725,"4240,54",Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"АБ ""Південний""",поточний рахунок,26040010004725,0,Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26437500202456,0,Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430055500743,0,Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422055500483,0,Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26423055501470,0,Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430055500903,0,Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26430500703866,5,Європейська солідарність,Волинська обласна організація,39402400,Волинська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26004300644298,"7567,9",Європейська солідарність,Дніпровська міська організація,41146881,Дніпропетровська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26005300484468,"762,86",Європейська солідарність,Дніпропетровська обласна організація,39795490,Дніпропетровська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002050282114,"959,15",Європейська солідарність,Дніпропетровська обласна організація,39795490,Дніпропетровська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26006300913474,"916,83",Європейська солідарність,Донецька обласна організація,39645186,Донецька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26000300890814,"12011,18",Європейська солідарність,Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26044300890814,0,Європейська солідарність,Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26429300977891,0,Європейська солідарність,Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26428301977891,0,Європейська солідарність,Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",рахунок виборчого фонду політичної партії,26420202308308,0,Європейська солідарність,Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",рахунок виборчого фонду політичної партії,26429202308309,0,Європейська солідарність,Житомирська обласна організація,39682762,Житомирська область,2017-12-31,4,2017,
"ПАТ ""Комінвестбанк""",поточний рахунок,26006015000808,"249,47",Європейська солідарність,Закарпатська обласна організація,39950317,Закарпатська область,2017-12-31,4,2017,
"ПАТ ""Комінвестбанк""",поточний рахунок,26040015000808,0,Європейська солідарність,Закарпатська обласна організація,39950317,Закарпатська область,2017-12-31,4,2017,
"АТ ""Укрексімбанк""",поточний рахунок,26045000008600,0,Європейська солідарність,Запорізька обласна організація,39434317,Запорізька область,2017-12-31,4,2017,
"АТ ""Укрексімбанк""",поточний рахунок,26008000005026,"399,54",Європейська солідарність,Запорізька обласна організація,39434317,Запорізька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421055700432,8,Європейська солідарність,Запорізька обласна організація,39434317,Запорізька область,2017-12-31,4,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26008011649608,"3968,18",Європейська солідарність,Київська міська організація,39154804,Київ,2017-12-31,4,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26041012120194,0,Європейська солідарність,Київська міська організація,39154804,Київ,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26004300956820,"18777,01",Європейська солідарність,Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26437053000013,0,Європейська солідарність,Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427053000614,0,Європейська солідарність,Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422053000288,0,Європейська солідарність,Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26435053000606,"114,7",Європейська солідарність,Київська обласна організація,39495516,Київська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26002052912613,"278,62",Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26107052900597,80000,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005000691455,0,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26007052920698,0,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26005052928381,5500,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421052900604,0,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26422052900346,0,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26430052900491,0,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26439052900715,0,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26432052900381,0,Європейська солідарність,Кіровоградська обласна організація,39697790,Кіровоградська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",поточний рахунок,26003300980169,0,Європейська солідарність,Коломийська міська організація,39790251,Івано-Франківська область,2017-12-31,4,2017,
"ПАТ ""Промислово-фінансовий банк""",поточний рахунок,26001424501,0,Європейська солідарність,Кременчуцька міська організація,39957532,Полтавська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009053718941,"734,41",Європейська солідарність,Луганська обласна організація,39825996,Луганська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",поточний рахунок,26004010318212,"103336,51",Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26426030318212,0,Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26427040318212,0,Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26424010318212,0,Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26425020318212,0,Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ ""МІБ""",рахунок виборчого фонду політичної партії,26433010524558,0,Європейська солідарність,Львівська обласна організація,39702118,Львівська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26001053219711,"6035,48",Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26041053203743,0,Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26435053200545,"29,58",Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26430053200368,0,Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26433053200956,0,Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439053200262,0,Європейська солідарність,Миколаївська обласна організація,26029188,Миколаївська область,2017-12-31,4,2017,
"ПАТ ""Банк Восток""",поточний рахунок,26003010325274,"417,96",Європейська солідарність,Одеська обласна організація,39607381,Одеська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду кандидата,26431054300646,0,Європейська солідарність,Одеська обласна організація,39607381,Одеська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26000212002144,0,Європейська солідарність,Полтавська міська організація,39962153,Полтавська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26000279199,0,Європейська солідарність,Полтавська обласна організація,26090791,Полтавська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009054713048,"1216,4",Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26434500096245,0,Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439054700858,0,Європейська солідарність,Рівненська обласна організація,39757256,Рівненська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055016910,"1330,9",Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420055000754,0,Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26424055000330,0,Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26432055000098,0,Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439055000615,0,Європейська солідарність,Сумська обласна організація,39587135,Сумська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26009055114295,"2555,05",Європейська солідарність,Тернопільська обласна організація,39614425,Тернопільська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26421055100100,0,Європейська солідарність,Тернопільська обласна організація,39614425,Тернопільська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26426055100525,0,Європейська солідарність,Тернопільська обласна організація,39614425,Тернопільська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26439500566766,0,Європейська солідарність,Тернопільська обласна організація,39614425,Тернопільська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",поточний рахунок,2600912063,"15694,46",Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",поточний рахунок,2600420063,"253,19",Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26438052200609,0,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439052200192,0,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,2643405220056,0,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26439052200590,0,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26438500813690,0,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",рахунок виборчого фонду політичної партії,26434161,0,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",рахунок виборчого фонду політичної партії,26432163,0,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"ПАТ ""Мегабанк""",рахунок виборчого фонду політичної партії,26433162,0,Європейська солідарність,Харківська обласна організація,39740347,Харківська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26001266059,"60501,14",Європейська солідарність,Херсонська обласна організація,39438699,Херсонська область,2017-12-31,4,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26001011576381,"6456,76",Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26428052300953,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429052300468,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26436500797957,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26434500867618,100,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427052300965,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427052300802,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26438500508047,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"АТ ""Ощадбанк""",рахунок виборчого фонду політичної партії,26434500317793,0,Європейська солідарність,Хмельницька обласна організація,39545645,Хмельницька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",поточний рахунок,26000021523322,0,Європейська солідарність,Черкаська обласна організація,39602603,Черкаська область,2017-12-31,4,2017,
"АБ ""Укргазбанк""",поточний рахунок,26001266565,"5018,73",Європейська солідарність,Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420050000658,0,Європейська солідарність,Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26425051500420,0,Європейська солідарність,Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26425051500851,0,Європейська солідарність,Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26420051500458,3,Європейська солідарність,Чернівецька обласна організація,39692702,Чернівецька область,2017-12-31,4,2017,
"ПАТ ""Укрсоцбанк""",поточний рахунок,26006011627020,"349,1",Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26429051400542,0,Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2017-12-31,4,2017,
"ПАТ КБ ""Приватбанк""",рахунок виборчого фонду політичної партії,26427051400878,0,Європейська солідарність,Чернігівська обласна організація,39742680,Чернігівська область,2017-12-31,4,2017,
